source_base,spec,variable,std_err,p_value,contrast,coef,direction,stars,sign_stars
contract,spec_extended_3_spline,legal_civil,0.4168457231107016,0.405196180149284,mixed_vs_contract,-0.3469727925081794,raw,,0
contract,spec_extended_3_spline,legal_civil,0.4168457231107016,0.405196180149284,contract_vs_mixed,0.3469727925081794,reversed,,0
contract,spec_extended_3_spline,high_court,0.330747523203662,0.3447245337032378,expand_vs_contract,0.3125138756864472,raw,,0
contract,spec_extended_3_spline,high_court,0.330747523203662,0.3447245337032378,contract_vs_expand,-0.3125138756864472,reversed,,0
contract,spec_extended_3_spline,high_court,0.2790543549990346,0.1089883877841956,mixed_vs_contract,0.4472562272412264,raw,,0
contract,spec_extended_3_spline,high_court,0.2790543549990346,0.1089883877841956,contract_vs_mixed,-0.4472562272412264,reversed,,0
contract,spec_extended_3_spline,j_ind_lag1,0.2786804828063365,0.447437518101459,expand_vs_contract,0.211711889751242,raw,,0
contract,spec_extended_3_spline,j_ind_lag1,0.2786804828063365,0.447437518101459,contract_vs_expand,-0.211711889751242,reversed,,0
contract,spec_extended_3_spline,j_ind_lag1,0.2810590897717,0.6800923974426045,mixed_vs_contract,-0.1158910754073187,raw,,0
contract,spec_extended_3_spline,j_ind_lag1,0.2810590897717,0.6800923974426045,contract_vs_mixed,0.1158910754073187,reversed,,0
contract,spec_extended_3_spline_interact,v2x_polyarchy_lag1,107.38680214497757,0.0876474179217215,expand_vs_contract,-183.41024854028208,raw,*,-*
contract,spec_extended_3_spline_interact,v2x_polyarchy_lag1,107.38680214497757,0.0876474179217215,contract_vs_expand,183.41024854028208,reversed,*,+*
contract,spec_extended_3_spline_interact,v2x_polyarchy_lag1,174.55801764498,0.24870935045504,mixed_vs_contract,-201.3509147057758,raw,,0
contract,spec_extended_3_spline_interact,v2x_polyarchy_lag1,174.55801764498,0.24870935045504,contract_vs_mixed,201.3509147057758,reversed,,0
contract,spec_extended_3_spline_interact,wdj_expression_lag1,0.3851773909828501,0.4603074746132632,expand_vs_contract,-0.2843921224928786,raw,,0
contract,spec_extended_3_spline_interact,wdj_expression_lag1,0.3851773909828501,0.4603074746132632,contract_vs_expand,0.2843921224928786,reversed,,0
contract,spec_extended_3_spline_interact,wdj_expression_lag1,0.4897595624443949,0.2225073564611234,mixed_vs_contract,-0.5974517859874813,raw,,0
contract,spec_extended_3_spline_interact,wdj_expression_lag1,0.4897595624443949,0.2225073564611234,contract_vs_mixed,0.5974517859874813,reversed,,0
contract,spec_extended_3_spline_interact,v2jupack_lag1,0.1506889335308898,0.0493262730709587,expand_vs_contract,-0.2962183657046844,raw,**,-**
contract,spec_extended_3_spline_interact,v2jupack_lag1,0.1506889335308898,0.0493262730709587,contract_vs_expand,0.2962183657046844,reversed,**,+**
contract,spec_extended_3_spline_interact,v2jupack_lag1,0.2364685794990793,0.0124084607465642,mixed_vs_contract,-0.591244798351438,raw,**,-**
contract,spec_extended_3_spline_interact,v2jupack_lag1,0.2364685794990793,0.0124084607465642,contract_vs_mixed,0.591244798351438,reversed,**,+**
contract,spec_extended_3_spline_interact,v2jureview_lag1,0.3149188650522477,0.0034412357408319,expand_vs_contract,0.9212323620274232,raw,***,+***
contract,spec_extended_3_spline_interact,v2jureview_lag1,0.3149188650522477,0.0034412357408319,contract_vs_expand,-0.9212323620274232,reversed,***,-***
contract,spec_extended_3_spline_interact,v2jureview_lag1,0.38042286842002,0.3348479296769483,mixed_vs_contract,0.366877910959318,raw,,0
contract,spec_extended_3_spline_interact,v2jureview_lag1,0.38042286842002,0.3348479296769483,contract_vs_mixed,-0.366877910959318,reversed,,0
contract,spec_extended_3_spline_interact,legal_common,0.3581335393123768,7.744298025988703e-07,expand_vs_contract,-1.7697897165291057,raw,***,-***
contract,spec_extended_3_spline_interact,legal_common,0.3581335393123768,7.744298025988703e-07,contract_vs_expand,1.7697897165291057,reversed,***,+***
contract,spec_extended_3_spline_interact,legal_common,0.4663376641493825,0.427680208298662,mixed_vs_contract,-0.3698839046046801,raw,,0
contract,spec_extended_3_spline_interact,legal_common,0.4663376641493825,0.427680208298662,contract_vs_mixed,0.3698839046046801,reversed,,0
contract,spec_extended_3_spline_interact,legal_civil,0.3402338517444206,0.2736756889483668,expand_vs_contract,-0.3724325706228971,raw,,0
contract,spec_extended_3_spline_interact,legal_civil,0.3402338517444206,0.2736756889483668,contract_vs_expand,0.3724325706228971,reversed,,0
contract,spec_extended_3_spline_interact,legal_civil,0.4281383016990495,0.3961743877189609,mixed_vs_contract,-0.3632639547893696,raw,,0
contract,spec_extended_3_spline_interact,legal_civil,0.4281383016990495,0.3961743877189609,contract_vs_mixed,0.3632639547893696,reversed,,0
contract,spec_extended_3_spline_interact,high_court,0.3387940089811156,0.435467027780183,expand_vs_contract,0.2642154970612394,raw,,0
contract,spec_extended_3_spline_interact,high_court,0.3387940089811156,0.435467027780183,contract_vs_expand,-0.2642154970612394,reversed,,0
contract,spec_extended_3_spline_interact,high_court,0.2806768104272687,0.161920294423525,mixed_vs_contract,0.3925664414726769,raw,,0
contract,spec_extended_3_spline_interact,high_court,0.2806768104272687,0.161920294423525,contract_vs_mixed,-0.3925664414726769,reversed,,0
contract,spec_extended_3_spline_interact,j_ind_lag1,0.2856070010743812,0.4350263020642272,expand_vs_contract,0.2229504027659523,raw,,0
contract,spec_extended_3_spline_interact,j_ind_lag1,0.2856070010743812,0.4350263020642272,contract_vs_expand,-0.2229504027659523,reversed,,0
contract,spec_extended_3_spline_interact,j_ind_lag1,0.2734941186888635,0.6316753139569793,mixed_vs_contract,-0.1311049209602872,raw,,0
contract,spec_extended_3_spline_interact,j_ind_lag1,0.2734941186888635,0.6316753139569793,contract_vs_mixed,0.1311049209602872,reversed,,0
contract,spec_c_pack,wdj_citizen_lag1,0.4282966931015355,0.5259835016480263,expand_vs_contract,-0.2716039757924491,raw,,0
contract,spec_c_pack,wdj_citizen_lag1,0.4282966931015355,0.5259835016480263,contract_vs_expand,0.2716039757924491,reversed,,0
contract,spec_c_pack,wdj_citizen_lag1,0.6345805385187355,0.1780419914795834,mixed_vs_contract,-0.8546583154292539,raw,,0
contract,spec_c_pack,wdj_citizen_lag1,0.6345805385187355,0.1780419914795834,contract_vs_mixed,0.8546583154292539,reversed,,0
contract,spec_c_pack,v2jupack_lag1,0.1616303157868629,0.1455300662408483,expand_vs_contract,-0.23525340604705,raw,,0
contract,spec_c_pack,v2jupack_lag1,0.1616303157868629,0.1455300662408483,contract_vs_expand,0.23525340604705,reversed,,0
contract,spec_c_pack,v2jupack_lag1,0.2493449147892479,0.0504808746793616,mixed_vs_contract,-0.4876853824954478,raw,*,-*
contract,spec_c_pack,v2jupack_lag1,0.2493449147892479,0.0504808746793616,contract_vs_mixed,0.4876853824954478,reversed,*,+*
contract,spec_c_pack,v2x_polyarchy_lag1,1.2027618411302192,0.0012499471570909,expand_vs_contract,3.8815897239652406,raw,***,+***
contract,spec_c_pack,v2x_polyarchy_lag1,1.2027618411302192,0.0012499471570909,contract_vs_expand,-3.8815897239652406,reversed,***,-***
contract,spec_c_pack,v2x_polyarchy_lag1,1.7748777967459954,7.999972301592806e-05,mixed_vs_contract,7.000829603590883,raw,***,+***
contract,spec_c_pack,v2x_polyarchy_lag1,1.7748777967459954,7.999972301592806e-05,contract_vs_mixed,-7.000829603590883,reversed,***,-***
contract,spec_c_pack,v2jureview_lag1,0.3014818912573272,0.0039958228135997,expand_vs_contract,0.8678130060451862,raw,***,+***
contract,spec_c_pack,v2jureview_lag1,0.3014818912573272,0.0039958228135997,contract_vs_expand,-0.8678130060451862,reversed,***,-***
contract,spec_c_pack,v2jureview_lag1,0.355793164958074,0.2408846034381284,mixed_vs_contract,0.4172666086102284,raw,,0
contract,spec_c_pack,v2jureview_lag1,0.355793164958074,0.2408846034381284,contract_vs_mixed,-0.4172666086102284,reversed,,0
contract,spec_c_pack,legal_common,0.3606774928932138,2.318688820262473e-07,expand_vs_contract,-1.86534627372354,raw,***,-***
contract,spec_c_pack,legal_common,0.3606774928932138,2.318688820262473e-07,contract_vs_expand,1.86534627372354,reversed,***,+***
contract,spec_c_pack,legal_common,0.4894647948778805,0.1312379817169406,mixed_vs_contract,-0.7387188503933948,raw,,0
contract,spec_c_pack,legal_common,0.4894647948778805,0.1312379817169406,contract_vs_mixed,0.7387188503933948,reversed,,0
contract,spec_c_pack,legal_civil,0.3443165533188234,0.2247443498206338,expand_vs_contract,-0.4180033382887451,raw,,0
contract,spec_c_pack,legal_civil,0.3443165533188234,0.2247443498206338,contract_vs_expand,0.4180033382887451,reversed,,0
contract,spec_c_pack,legal_civil,0.425278417279721,0.6171519074645829,mixed_vs_contract,-0.2125928063780081,raw,,0
contract,spec_c_pack,legal_civil,0.425278417279721,0.6171519074645829,contract_vs_mixed,0.2125928063780081,reversed,,0
contract,spec_c_pack,high_court,0.2586586081244903,0.082630169623038,expand_vs_contract,0.4489343364082852,raw,*,+*
contract,spec_c_pack,high_court,0.2586586081244903,0.082630169623038,contract_vs_expand,-0.4489343364082852,reversed,*,-*
contract,spec_c_pack,high_court,0.2662775222447192,0.0929020552543228,mixed_vs_contract,0.4474218839090815,raw,*,+*
contract,spec_c_pack,high_court,0.2662775222447192,0.0929020552543228,contract_vs_mixed,-0.4474218839090815,reversed,*,-*
contract,spec_c_pack,j_ind_lag1,0.2738083934575411,0.5999434317452368,expand_vs_contract,0.1436075361757409,raw,,0
contract,spec_c_pack,j_ind_lag1,0.2738083934575411,0.5999434317452368,contract_vs_expand,-0.1436075361757409,reversed,,0
contract,spec_c_pack,j_ind_lag1,0.2482796378925439,0.3186382659964175,mixed_vs_contract,-0.2475993813871572,raw,,0
contract,spec_c_pack,j_ind_lag1,0.2482796378925439,0.3186382659964175,contract_vs_mixed,0.2475993813871572,reversed,,0
contract,spec_im_pack,wdj_intermediaries_lag1,0.6361327756262417,0.2308873063727868,expand_vs_contract,-0.7621356152564651,raw,,0
contract,spec_im_pack,wdj_intermediaries_lag1,0.6361327756262417,0.2308873063727868,contract_vs_expand,0.7621356152564651,reversed,,0
contract,spec_im_pack,wdj_intermediaries_lag1,0.960761869524406,0.8855578748348321,mixed_vs_contract,-0.1382798654836431,raw,,0
contract,spec_im_pack,wdj_intermediaries_lag1,0.960761869524406,0.8855578748348321,contract_vs_mixed,0.1382798654836431,reversed,,0
contract,spec_im_pack,v2jupack_lag1,0.1516993132171584,0.1585229055725033,expand_vs_contract,-0.2139046513796049,raw,,0
contract,spec_im_pack,v2jupack_lag1,0.1516993132171584,0.1585229055725033,contract_vs_expand,0.2139046513796049,reversed,,0
contract,spec_im_pack,v2jupack_lag1,0.243515766111127,0.0206860669387657,mixed_vs_contract,-0.5634140746584089,raw,**,-**
contract,spec_im_pack,v2jupack_lag1,0.243515766111127,0.0206860669387657,contract_vs_mixed,0.5634140746584089,reversed,**,+**
contract,spec_im_pack,v2x_polyarchy_lag1,1.2198479868223508,0.0014786813512557,expand_vs_contract,3.87769572177659,raw,***,+***
contract,spec_im_pack,v2x_polyarchy_lag1,1.2198479868223508,0.0014786813512557,contract_vs_expand,-3.87769572177659,reversed,***,-***
contract,spec_im_pack,v2x_polyarchy_lag1,1.794211384798306,5.561169929520308e-05,mixed_vs_contract,7.231922421946352,raw,***,+***
contract,spec_im_pack,v2x_polyarchy_lag1,1.794211384798306,5.561169929520308e-05,contract_vs_mixed,-7.231922421946352,reversed,***,-***
contract,spec_im_pack,v2jureview_lag1,0.3061700004338337,0.0041701230542597,expand_vs_contract,0.877176339058818,raw,***,+***
contract,spec_im_pack,v2jureview_lag1,0.3061700004338337,0.0041701230542597,contract_vs_expand,-0.877176339058818,reversed,***,-***
contract,spec_im_pack,v2jureview_lag1,0.377084248050767,0.2311253132666224,mixed_vs_contract,0.4515452359410697,raw,,0
contract,spec_im_pack,v2jureview_lag1,0.377084248050767,0.2311253132666224,contract_vs_mixed,-0.4515452359410697,reversed,,0
contract,spec_im_pack,legal_common,0.3628230896949985,1.335144856976394e-07,expand_vs_contract,-1.9135127341121776,raw,***,-***
contract,spec_im_pack,legal_common,0.3628230896949985,1.335144856976394e-07,contract_vs_expand,1.9135127341121776,reversed,***,+***
contract,spec_im_pack,legal_common,0.5175618297990942,0.1783879997050128,mixed_vs_contract,-0.6965010607759513,raw,,0
contract,spec_im_pack,legal_common,0.5175618297990942,0.1783879997050128,contract_vs_mixed,0.6965010607759513,reversed,,0
contract,spec_im_pack,legal_civil,0.3343790163381074,0.3313445798821743,expand_vs_contract,-0.3248188320157175,raw,,0
contract,spec_im_pack,legal_civil,0.3343790163381074,0.3313445798821743,contract_vs_expand,0.3248188320157175,reversed,,0
contract,spec_im_pack,legal_civil,0.4770408694393938,0.313246206397498,mixed_vs_contract,-0.4810641834481872,raw,,0
contract,spec_im_pack,legal_civil,0.4770408694393938,0.313246206397498,contract_vs_mixed,0.4810641834481872,reversed,,0
contract,spec_im_pack,high_court,0.2613553749930705,0.0896678881989756,expand_vs_contract,0.4435598513943657,raw,*,+*
contract,spec_im_pack,high_court,0.2613553749930705,0.0896678881989756,contract_vs_expand,-0.4435598513943657,reversed,*,-*
contract,spec_im_pack,high_court,0.2671099120494007,0.1005400214857815,mixed_vs_contract,0.4386589102168416,raw,,0
contract,spec_im_pack,high_court,0.2671099120494007,0.1005400214857815,contract_vs_mixed,-0.4386589102168416,reversed,,0
contract,spec_im_pack,j_ind_lag1,0.2704223542045066,0.6264104369646706,expand_vs_contract,0.1316376465751931,raw,,0
contract,spec_im_pack,j_ind_lag1,0.2704223542045066,0.6264104369646706,contract_vs_expand,-0.1316376465751931,reversed,,0
contract,spec_im_pack,j_ind_lag1,0.2533408944701332,0.3672874524934743,mixed_vs_contract,-0.2284035399835431,raw,,0
contract,spec_im_pack,j_ind_lag1,0.2533408944701332,0.3672874524934743,contract_vs_mixed,0.2284035399835431,reversed,,0
contract,spec_p_pack,wdj_press_lag1,0.6103532455099405,0.4042744895223749,expand_vs_contract,-0.5090416409655653,raw,,0
contract,spec_p_pack,wdj_press_lag1,0.6103532455099405,0.4042744895223749,contract_vs_expand,0.5090416409655653,reversed,,0
contract,spec_p_pack,wdj_press_lag1,0.6735910203213608,0.0325770628288062,mixed_vs_contract,-1.4396373832813298,raw,**,-**
contract,spec_p_pack,wdj_press_lag1,0.6735910203213608,0.0325770628288062,contract_vs_mixed,1.4396373832813298,reversed,**,+**
contract,spec_p_pack,v2jupack_lag1,0.1582502422418494,0.1333606805257724,expand_vs_contract,-0.2375304816731795,raw,,0
contract,spec_p_pack,v2jupack_lag1,0.1582502422418494,0.1333606805257724,contract_vs_expand,0.2375304816731795,reversed,,0
contract,spec_p_pack,v2jupack_lag1,0.2392190475793652,0.0420195399153667,mixed_vs_contract,-0.4864104469313401,raw,**,-**
contract,spec_p_pack,v2jupack_lag1,0.2392190475793652,0.0420195399153667,contract_vs_mixed,0.4864104469313401,reversed,**,+**
contract,spec_p_pack,v2x_polyarchy_lag1,1.2104722807711337,0.0009178253784588,expand_vs_contract,4.012201220535018,raw,***,+***
contract,spec_p_pack,v2x_polyarchy_lag1,1.2104722807711337,0.0009178253784588,contract_vs_expand,-4.012201220535018,reversed,***,-***
contract,spec_p_pack,v2x_polyarchy_lag1,1.6915356417192586,1.5349711556177435e-05,mixed_vs_contract,7.313539037425776,raw,***,+***
contract,spec_p_pack,v2x_polyarchy_lag1,1.6915356417192586,1.5349711556177435e-05,contract_vs_mixed,-7.313539037425776,reversed,***,-***
contract,spec_p_pack,v2jureview_lag1,0.3258988827785429,0.0048666428928908,expand_vs_contract,0.9176435169235408,raw,***,+***
contract,spec_p_pack,v2jureview_lag1,0.3258988827785429,0.0048666428928908,contract_vs_expand,-0.9176435169235408,reversed,***,-***
contract,spec_p_pack,v2jureview_lag1,0.3882180773691603,0.2061225358765601,mixed_vs_contract,0.4908239353031366,raw,,0
contract,spec_p_pack,v2jureview_lag1,0.3882180773691603,0.2061225358765601,contract_vs_mixed,-0.4908239353031366,reversed,,0
contract,spec_p_pack,legal_common,0.3608904320511915,1.1635559563468997e-07,expand_vs_contract,-1.9124054137577653,raw,***,-***
contract,spec_p_pack,legal_common,0.3608904320511915,1.1635559563468997e-07,contract_vs_expand,1.9124054137577653,reversed,***,+***
contract,spec_p_pack,legal_common,0.4615365747178896,0.0620320412103221,mixed_vs_contract,-0.861258009800423,raw,*,-*
contract,spec_p_pack,legal_common,0.4615365747178896,0.0620320412103221,contract_vs_mixed,0.861258009800423,reversed,*,+*
contract,spec_p_pack,legal_civil,0.3525674725731368,0.2453626930944954,expand_vs_contract,-0.409572993188568,raw,,0
contract,spec_p_pack,legal_civil,0.3525674725731368,0.2453626930944954,contract_vs_expand,0.409572993188568,reversed,,0
contract,spec_p_pack,legal_civil,0.4207226213403773,0.5888863716242063,mixed_vs_contract,-0.2273797617953306,raw,,0
contract,spec_p_pack,legal_civil,0.4207226213403773,0.5888863716242063,contract_vs_mixed,0.2273797617953306,reversed,,0
contract,spec_p_pack,high_court,0.2602695097637379,0.0787441079797659,expand_vs_contract,0.457559001099485,raw,*,+*
contract,spec_p_pack,high_court,0.2602695097637379,0.0787441079797659,contract_vs_expand,-0.457559001099485,reversed,*,-*
contract,spec_p_pack,high_court,0.2707700420890883,0.0871300971140891,mixed_vs_contract,0.4632157093648853,raw,*,+*
contract,spec_p_pack,high_court,0.2707700420890883,0.0871300971140891,contract_vs_mixed,-0.4632157093648853,reversed,*,-*
contract,spec_p_pack,j_ind_lag1,0.2757114057775315,0.619641956935415,expand_vs_contract,0.1368515209186703,raw,,0
contract,spec_p_pack,j_ind_lag1,0.2757114057775315,0.619641956935415,contract_vs_expand,-0.1368515209186703,reversed,,0
contract,spec_p_pack,j_ind_lag1,0.2462265636071967,0.3294420630674345,mixed_vs_contract,-0.2401295777405813,raw,,0
contract,spec_p_pack,j_ind_lag1,0.2462265636071967,0.3294420630674345,contract_vs_mixed,0.2401295777405813,reversed,,0
contract,spec_govprot_pack,wdj_govprot_lag1,0.2478250968361102,0.4791311658269327,expand_vs_contract,-0.1753859852524256,raw,,0
contract,spec_govprot_pack,wdj_govprot_lag1,0.2478250968361102,0.4791311658269327,contract_vs_expand,0.1753859852524256,reversed,,0
contract,spec_govprot_pack,wdj_govprot_lag1,0.2648711158740306,0.349261318614061,mixed_vs_contract,-0.2479254704863584,raw,,0
contract,spec_govprot_pack,wdj_govprot_lag1,0.2648711158740306,0.349261318614061,contract_vs_mixed,0.2479254704863584,reversed,,0
contract,spec_govprot_pack,v2jupack_lag1,0.1550038237352609,0.103076755579234,expand_vs_contract,-0.2526743797612577,raw,,0
contract,spec_govprot_pack,v2jupack_lag1,0.1550038237352609,0.103076755579234,contract_vs_expand,0.2526743797612577,reversed,,0
contract,spec_govprot_pack,v2jupack_lag1,0.2433326941195762,0.020057881527017,mixed_vs_contract,-0.5658126010818539,raw,**,-**
contract,spec_govprot_pack,v2jupack_lag1,0.2433326941195762,0.020057881527017,contract_vs_mixed,0.5658126010818539,reversed,**,+**
contract,spec_govprot_pack,v2x_polyarchy_lag1,1.2301338706868603,0.0019968544523884,expand_vs_contract,3.801974440964948,raw,***,+***
contract,spec_govprot_pack,v2x_polyarchy_lag1,1.2301338706868603,0.0019968544523884,contract_vs_expand,-3.801974440964948,reversed,***,-***
contract,spec_govprot_pack,v2x_polyarchy_lag1,1.8180495187714516,0.0001221593626028,mixed_vs_contract,6.984494893732455,raw,***,+***
contract,spec_govprot_pack,v2x_polyarchy_lag1,1.8180495187714516,0.0001221593626028,contract_vs_mixed,-6.984494893732455,reversed,***,-***
contract,spec_govprot_pack,v2jureview_lag1,0.325259157204573,0.005445759640565,expand_vs_contract,0.9040288362139248,raw,***,+***
contract,spec_govprot_pack,v2jureview_lag1,0.325259157204573,0.005445759640565,contract_vs_expand,-0.9040288362139248,reversed,***,-***
contract,spec_govprot_pack,v2jureview_lag1,0.3829517555113113,0.210440859087154,mixed_vs_contract,0.4795912059827275,raw,,0
contract,spec_govprot_pack,v2jureview_lag1,0.3829517555113113,0.210440859087154,contract_vs_mixed,-0.4795912059827275,reversed,,0
contract,spec_govprot_pack,legal_common,0.342273422853261,1.5837024486220717e-07,expand_vs_contract,-1.7943864144699144,raw,***,-***
contract,spec_govprot_pack,legal_common,0.342273422853261,1.5837024486220717e-07,contract_vs_expand,1.7943864144699144,reversed,***,+***
contract,spec_govprot_pack,legal_common,0.4851240963187948,0.1938741675579565,mixed_vs_contract,-0.6302748293249956,raw,,0
contract,spec_govprot_pack,legal_common,0.4851240963187948,0.1938741675579565,contract_vs_mixed,0.6302748293249956,reversed,,0
contract,spec_govprot_pack,legal_civil,0.3425925007878633,0.2037824430842746,expand_vs_contract,-0.4353832694091454,raw,,0
contract,spec_govprot_pack,legal_civil,0.3425925007878633,0.2037824430842746,contract_vs_expand,0.4353832694091454,reversed,,0
contract,spec_govprot_pack,legal_civil,0.4312027603223566,0.3693499670275049,mixed_vs_contract,-0.3870871135798122,raw,,0
contract,spec_govprot_pack,legal_civil,0.4312027603223566,0.3693499670275049,contract_vs_mixed,0.3870871135798122,reversed,,0
contract,spec_govprot_pack,high_court,0.2804438256438835,0.1374553636547131,expand_vs_contract,0.4165527555444829,raw,,0
contract,spec_govprot_pack,high_court,0.2804438256438835,0.1374553636547131,contract_vs_expand,-0.4165527555444829,reversed,,0
contract,spec_govprot_pack,high_court,0.2667517062633405,0.1426008625439935,mixed_vs_contract,0.3911044429560362,raw,,0
contract,spec_govprot_pack,high_court,0.2667517062633405,0.1426008625439935,contract_vs_mixed,-0.3911044429560362,reversed,,0
contract,spec_govprot_pack,j_ind_lag1,0.2998725132980326,0.5624865984699534,expand_vs_contract,0.1736717734207219,raw,,0
contract,spec_govprot_pack,j_ind_lag1,0.2998725132980326,0.5624865984699534,contract_vs_expand,-0.1736717734207219,reversed,,0
contract,spec_govprot_pack,j_ind_lag1,0.2821033093603717,0.5373349043243043,mixed_vs_contract,-0.1740148980432649,raw,,0
contract,spec_govprot_pack,j_ind_lag1,0.2821033093603717,0.5373349043243043,contract_vs_mixed,0.1740148980432649,reversed,,0
contract,spec_c_reform,wdj_citizen_lag1,0.4149811491510078,0.5223298281594027,expand_vs_contract,-0.2654875824841903,raw,,0
contract,spec_c_reform,wdj_citizen_lag1,0.4149811491510078,0.5223298281594027,contract_vs_expand,0.2654875824841903,reversed,,0
contract,spec_c_reform,wdj_citizen_lag1,0.6425469799167699,0.1412236868019548,mixed_vs_contract,-0.9453468471866076,raw,,0
contract,spec_c_reform,wdj_citizen_lag1,0.6425469799167699,0.1412236868019548,contract_vs_mixed,0.9453468471866076,reversed,,0
contract,spec_c_reform,v2jureform_lag1,0.1231639777943772,0.0078101555139929,expand_vs_contract,-0.3276369407879561,raw,***,-***
contract,spec_c_reform,v2jureform_lag1,0.1231639777943772,0.0078101555139929,contract_vs_expand,0.3276369407879561,reversed,***,+***
contract,spec_c_reform,v2jureform_lag1,0.2330233423576172,0.4567385528043185,mixed_vs_contract,-0.1734224954535169,raw,,0
contract,spec_c_reform,v2jureform_lag1,0.2330233423576172,0.4567385528043185,contract_vs_mixed,0.1734224954535169,reversed,,0
contract,spec_c_reform,v2x_polyarchy_lag1,1.2298069966708147,0.0036621457139505,expand_vs_contract,3.5736792222660174,raw,***,+***
contract,spec_c_reform,v2x_polyarchy_lag1,1.2298069966708147,0.0036621457139505,contract_vs_expand,-3.5736792222660174,reversed,***,-***
contract,spec_c_reform,v2x_polyarchy_lag1,1.3409049476003116,6.408871611352147e-05,mixed_vs_contract,5.359902058755812,raw,***,+***
contract,spec_c_reform,v2x_polyarchy_lag1,1.3409049476003116,6.408871611352147e-05,contract_vs_mixed,-5.359902058755812,reversed,***,-***
contract,spec_c_reform,v2jureview_lag1,0.2996335245492819,0.0083905220917417,expand_vs_contract,0.7898151993639282,raw,***,+***
contract,spec_c_reform,v2jureview_lag1,0.2996335245492819,0.0083905220917417,contract_vs_expand,-0.7898151993639282,reversed,***,-***
contract,spec_c_reform,v2jureview_lag1,0.3413985415914858,0.3324381877916798,mixed_vs_contract,0.3308884100396943,raw,,0
contract,spec_c_reform,v2jureview_lag1,0.3413985415914858,0.3324381877916798,contract_vs_mixed,-0.3308884100396943,reversed,,0
contract,spec_c_reform,legal_common,0.3603586180282945,5.171201186267567e-10,expand_vs_contract,-2.23920331494596,raw,***,-***
contract,spec_c_reform,legal_common,0.3603586180282945,5.171201186267567e-10,contract_vs_expand,2.23920331494596,reversed,***,+***
contract,spec_c_reform,legal_common,0.521858102650417,0.0681504734907755,mixed_vs_contract,-0.9518746979790264,raw,*,-*
contract,spec_c_reform,legal_common,0.521858102650417,0.0681504734907755,contract_vs_mixed,0.9518746979790264,reversed,*,+*
contract,spec_c_reform,legal_civil,0.3587577844026176,0.0664173506321888,expand_vs_contract,-0.6585345444481482,raw,*,-*
contract,spec_c_reform,legal_civil,0.3587577844026176,0.0664173506321888,contract_vs_expand,0.6585345444481482,reversed,*,+*
contract,spec_c_reform,legal_civil,0.4443349900834534,0.7359091029679251,mixed_vs_contract,-0.1498633790483311,raw,,0
contract,spec_c_reform,legal_civil,0.4443349900834534,0.7359091029679251,contract_vs_mixed,0.1498633790483311,reversed,,0
contract,spec_c_reform,high_court,0.2617556666026358,0.0996585926178217,expand_vs_contract,0.4309835902825646,raw,*,+*
contract,spec_c_reform,high_court,0.2617556666026358,0.0996585926178217,contract_vs_expand,-0.4309835902825646,reversed,*,-*
contract,spec_c_reform,high_court,0.2858631214786228,0.0941090418871003,mixed_vs_contract,0.4785662243510091,raw,*,+*
contract,spec_c_reform,high_court,0.2858631214786228,0.0941090418871003,contract_vs_mixed,-0.4785662243510091,reversed,*,-*
contract,spec_c_reform,j_ind_lag1,0.2573555170157244,0.3654295815274211,expand_vs_contract,0.2329241372194255,raw,,0
contract,spec_c_reform,j_ind_lag1,0.2573555170157244,0.3654295815274211,contract_vs_expand,-0.2329241372194255,reversed,,0
contract,spec_c_reform,j_ind_lag1,0.2399149679821381,0.4556860990095969,mixed_vs_contract,-0.1789691457134377,raw,,0
contract,spec_c_reform,j_ind_lag1,0.2399149679821381,0.4556860990095969,contract_vs_mixed,0.1789691457134377,reversed,,0
contract,spec_im_reform,wdj_intermediaries_lag1,0.6067668583139761,0.1870483988414658,expand_vs_contract,-0.8005446282264371,raw,,0
contract,spec_im_reform,wdj_intermediaries_lag1,0.6067668583139761,0.1870483988414658,contract_vs_expand,0.8005446282264371,reversed,,0
contract,spec_im_reform,wdj_intermediaries_lag1,0.950402695844778,0.6911015052994256,mixed_vs_contract,-0.3776526630740173,raw,,0
contract,spec_im_reform,wdj_intermediaries_lag1,0.950402695844778,0.6911015052994256,contract_vs_mixed,0.3776526630740173,reversed,,0
contract,spec_im_reform,v2jureform_lag1,0.1198651537319595,0.0068346702230664,expand_vs_contract,-0.3242105818550567,raw,***,-***
contract,spec_im_reform,v2jureform_lag1,0.1198651537319595,0.0068346702230664,contract_vs_expand,0.3242105818550567,reversed,***,+***
contract,spec_im_reform,v2jureform_lag1,0.2496959710863998,0.4789148896722808,mixed_vs_contract,-0.1767969582281187,raw,,0
contract,spec_im_reform,v2jureform_lag1,0.2496959710863998,0.4789148896722808,contract_vs_mixed,0.1767969582281187,reversed,,0
contract,spec_im_reform,v2x_polyarchy_lag1,1.1953919906396615,0.0021985176769459,expand_vs_contract,3.6603092924606098,raw,***,+***
contract,spec_im_reform,v2x_polyarchy_lag1,1.1953919906396615,0.0021985176769459,contract_vs_expand,-3.6603092924606098,reversed,***,-***
contract,spec_im_reform,v2x_polyarchy_lag1,1.3798209870175646,0.0001008407146666,mixed_vs_contract,5.365516790637891,raw,***,+***
contract,spec_im_reform,v2x_polyarchy_lag1,1.3798209870175646,0.0001008407146666,contract_vs_mixed,-5.365516790637891,reversed,***,-***
