spec,variable,contrast,coef_mean,coef_min,coef_max,std_err_mean,p_value_mean,n_versions,max_abs_diff,stars,coef_se
spec_extended_2_spline,v2x_polyarchy_lag1,contract_vs_mixed,-4.894216736745707,-4.894216736745731,-4.894216736745683,1.5448205420870709,0.0015341455317322002,2,4.796163466380676e-14,***,-4.894*** (1.545)
spec_extended_2_spline,v2x_polyarchy_lag1,expand_vs_mixed,-1.5210918864181813,-1.521091886418196,-1.5210918864181668,1.184312021067202,0.19901339405037538,2,2.90878432451791e-14,,-1.521 (1.184)
spec_extended_2_spline,wdj_expression_lag1,contract_vs_expand,0.47613704149865305,0.4761370414986522,0.4761370414986539,0.27655852874245374,0.08513290679082815,2,1.6653345369377348e-15,*,0.476* (0.277)
spec_extended_2_spline,wdj_expression_lag1,contract_vs_mixed,0.612660537902618,0.6126605379026173,0.6126605379026185,0.4727251284774918,0.19496909238853272,2,1.2212453270876722e-15,,0.613 (0.473)
spec_extended_2_spline,wdj_expression_lag1,expand_vs_mixed,0.13652349640396788,0.1365234964039672,0.1365234964039686,0.36035562664056625,0.7047935526102475,2,1.4155343563970746e-15,,0.137 (0.360)
spec_extended_2_spline_interact,high_court,contract_vs_expand,-0.3323731062699429,-0.3323731062699437,-0.3323731062699421,0.3446427844029374,0.3348459966393027,2,1.609823385706477e-15,,-0.332 (0.345)
spec_extended_2_spline_interact,high_court,contract_vs_mixed,-0.5079215848709563,-0.5079215848709752,-0.5079215848709374,0.30404309686809455,0.09480904213024705,2,3.774758283725532e-14,*,-0.508* (0.304)
spec_extended_2_spline_interact,high_court,expand_vs_mixed,-0.17554847860102096,-0.1755484786010374,-0.1755484786010045,0.1754664630517764,0.3170843595320729,2,3.289035710452026e-14,,-0.176 (0.175)
spec_extended_2_spline_interact,j_ind_lag1,contract_vs_expand,-0.2261846846380515,-0.2261846846380625,-0.2261846846380405,0.26661200453385425,0.3962339110092146,2,2.19824158875781e-14,,-0.226 (0.267)
spec_extended_2_spline_interact,j_ind_lag1,contract_vs_mixed,0.13454486079370787,0.1345448607936652,0.1345448607937505,0.2595312420523417,0.6041688266821226,2,8.529288386682765e-14,,0.135 (0.260)
spec_extended_2_spline_interact,j_ind_lag1,expand_vs_mixed,0.3607295454317474,0.3607295454316921,0.3607295454318027,0.21341044478293375,0.0909688990469564,2,1.1057821325266559e-13,*,0.361* (0.213)
spec_extended_2_spline_interact,legal_civil,contract_vs_expand,0.3026198088784569,0.3026198088784489,0.3026198088784649,0.3038802777829862,0.319322017948921,2,1.5987211554602254e-14,,0.303 (0.304)
spec_extended_2_spline_interact,legal_civil,contract_vs_mixed,0.1664610471573559,0.1664610471573128,0.166461047157399,0.4072049777016694,0.6826942760272293,2,8.62088178621434e-14,,0.166 (0.407)
spec_extended_2_spline_interact,legal_civil,expand_vs_mixed,-0.13615876172110195,-0.1361587617211614,-0.1361587617210425,0.3701858625454199,0.7130135027155016,2,1.1890488593735427e-13,,-0.136 (0.370)
spec_extended_2_spline_interact,legal_common,contract_vs_expand,1.6954092989022358,1.6954092989022356,1.695409298902236,0.32576508458603975,1.9463245741280384e-07,2,4.440892098500626e-16,***,1.695*** (0.326)
spec_extended_2_spline_interact,legal_common,contract_vs_mixed,0.28854739608269325,0.2885473960826571,0.2885473960827294,0.45142063226187723,0.5226938004992656,2,7.227551890309769e-14,,0.289 (0.451)
spec_extended_2_spline_interact,legal_common,expand_vs_mixed,-1.406861902819537,-1.4068619028195877,-1.4068619028194866,0.3662110821105646,0.000122200362491,2,1.0103029524088925e-13,***,-1.407*** (0.366)
spec_extended_2_spline_interact,v2jupoatck_lag1,contract_vs_expand,0.2792130090806956,0.2792130090806948,0.2792130090806963,0.0887292339967278,0.00165068747479435,2,1.4988010832439613e-15,***,0.279*** (0.089)
spec_extended_2_spline_interact,v2jupoatck_lag1,contract_vs_mixed,0.22351093983344666,0.2235109398334449,0.2235109398334484,0.15171521839590105,0.140689865831088,2,3.524958103184872e-15,,0.224 (0.152)
spec_extended_2_spline_interact,v2jupoatck_lag1,expand_vs_mixed,-0.055702069247249,-0.0557020692472493,-0.0557020692472487,0.14343419144757155,0.6977601304395783,2,5.967448757360216e-16,,-0.056 (0.143)
spec_extended_2_spline_interact,v2jureview_lag1,contract_vs_expand,-0.7317585840520671,-0.7317585840520783,-0.731758584052056,0.30156699568266554,0.0152443769423559,2,2.2315482794965646e-14,**,-0.732** (0.302)
spec_extended_2_spline_interact,v2jureview_lag1,contract_vs_mixed,-0.196090931315116,-0.1960909313151274,-0.1960909313151046,0.35996200498828923,0.5859223582136956,2,2.2787327580431338e-14,,-0.196 (0.360)
spec_extended_2_spline_interact,v2jureview_lag1,expand_vs_mixed,0.5356676527369415,0.5356676527369019,0.535667652736981,0.34289423779410866,0.11824206575694325,2,7.915890165577366e-14,,0.536 (0.343)
spec_extended_2_spline_interact,v2x_polyarchy_lag1,contract_vs_expand,174.79688069573655,174.79688069566564,174.7968806958075,102.53753526792856,0.08824830742523024,2,1.418527517671464e-10,*,174.797* (102.538)
spec_extended_2_spline_interact,v2x_polyarchy_lag1,contract_vs_mixed,188.95485806536584,188.95485806503672,188.954858065695,164.35484746828558,0.25027725648107,2,6.582752121175872e-10,,188.955 (164.355)
spec_extended_2_spline_interact,v2x_polyarchy_lag1,expand_vs_mixed,14.157977369563646,14.157977369156432,14.157977369970862,94.13122330790898,0.8804436658506852,2,8.14429412798745e-10,,14.158 (94.131)
spec_extended_2_spline_interact,wdj_expression_lag1,contract_vs_expand,0.5088439380139437,0.5088439380138793,0.5088439380140081,0.36604631736773563,0.16449606456468555,2,1.2878587085651816e-13,,0.509 (0.366)
spec_extended_2_spline_interact,wdj_expression_lag1,contract_vs_mixed,0.7689858899057702,0.768985889905499,0.7689858899060414,0.5561475678322241,0.16675651457999596,2,5.424549698318515e-13,,0.769 (0.556)
spec_extended_2_spline_interact,wdj_expression_lag1,expand_vs_mixed,0.26014195189177164,0.2601419518914147,0.2601419518921286,0.3689021435145141,0.48069900472444027,2,7.138734048339757e-13,,0.260 (0.369)
spec_extended_3,high_court,contract_vs_expand,-0.4210709330286867,-0.4210709330286871,-0.4210709330286863,0.2849743708198359,0.1395216385236348,2,7.771561172376096e-16,,-0.421 (0.285)
spec_extended_3,high_court,contract_vs_mixed,-0.40153338441437314,-0.4015333844143733,-0.4015333844143729,0.2664036841264813,0.13175002065411234,2,3.885780586188048e-16,,-0.402 (0.266)
spec_extended_3,high_court,expand_vs_mixed,0.019537548614313498,0.0195375486143134,0.0195375486143136,0.1399652720829012,0.8889850921445988,2,1.97758476261356e-16,,0.020 (0.140)
spec_extended_3,j_ind_lag1,contract_vs_expand,-0.16163531873358838,-0.1616353187335887,-0.1616353187335881,0.27988190932418655,0.5635932545460778,2,5.828670879282072e-16,,-0.162 (0.280)
spec_extended_3,j_ind_lag1,contract_vs_mixed,0.1957178746916406,0.1957178746916384,0.1957178746916428,0.2637107528572372,0.4579851115025711,2,4.413136522884997e-15,,0.196 (0.264)
spec_extended_3,j_ind_lag1,expand_vs_mixed,0.3573531934252284,0.3573531934252271,0.3573531934252298,0.20241886149523136,0.07749412798347166,2,2.7200464103316335e-15,*,0.357* (0.202)
spec_extended_3,legal_civil,contract_vs_expand,0.42290647044653273,0.4229064704465324,0.4229064704465331,0.33963508276630666,0.21306596252366725,2,7.216449660063518e-16,,0.423 (0.340)
spec_extended_3,legal_civil,contract_vs_mixed,0.3830127316647991,0.3830127316647957,0.3830127316648025,0.42545847258382224,0.36799504928530413,2,6.772360450213455e-15,,0.383 (0.425)
spec_extended_3,legal_civil,expand_vs_mixed,-0.039893738781733454,-0.0398937387817367,-0.0398937387817302,0.3755106836854474,0.9153930258646312,2,6.501743587961073e-15,,-0.040 (0.376)
spec_extended_3,legal_common,contract_vs_expand,1.7877253510173978,1.7877253510173974,1.787725351017398,0.3398650831359997,1.439747132159712e-07,2,6.661338147750939e-16,***,1.788*** (0.340)
spec_extended_3,legal_common,contract_vs_mixed,0.6217378676154844,0.6217378676154822,0.6217378676154867,0.4796281711415228,0.19487511452726963,2,4.440892098500626e-15,,0.622 (0.480)
spec_extended_3,legal_common,expand_vs_mixed,-1.1659874834019117,-1.165987483401914,-1.1659874834019093,0.3921880493692148,0.00294874043676105,2,4.6629367034256575e-15,***,-1.166*** (0.392)
spec_extended_3,v2jupack_lag1,contract_vs_expand,0.2561006922479883,0.2561006922479872,0.2561006922479894,0.156922246903316,0.102674673166103,2,2.220446049250313e-15,,0.256 (0.157)
spec_extended_3,v2jupack_lag1,contract_vs_mixed,0.569031034585397,0.5690310345853926,0.5690310345854016,0.23989477546085744,0.017691965526074153,2,8.992806499463768e-15,**,0.569** (0.240)
spec_extended_3,v2jupack_lag1,expand_vs_mixed,0.3129303423374087,0.3129303423374048,0.3129303423374125,0.20838526634856344,0.133176850775446,2,7.716050021144838e-15,,0.313 (0.208)
spec_extended_3,v2jureview_lag1,contract_vs_expand,-0.9034207715493154,-0.9034207715493155,-0.9034207715493152,0.32290836842351855,0.00514580099388655,2,3.3306690738754696e-16,***,-0.903*** (0.323)
spec_extended_3,v2jureview_lag1,contract_vs_mixed,-0.4727265098843765,-0.4727265098843766,-0.4727265098843764,0.38243746290006303,0.21642570791661306,2,1.6653345369377348e-16,,-0.473 (0.382)
spec_extended_3,v2jureview_lag1,expand_vs_mixed,0.4306942616649369,0.4306942616649369,0.4306942616649369,0.36035007915868594,0.23200472847012477,2,0.0,,0.431 (0.360)
spec_extended_3,v2x_polyarchy_lag1,contract_vs_expand,-3.83015107898035,-3.830151078980357,-3.830151078980344,1.2071769733425621,0.0015096788369442001,2,1.2878587085651816e-14,***,-3.830*** (1.207)
spec_extended_3,v2x_polyarchy_lag1,contract_vs_mixed,-7.0509334974598366,-7.0509334974598765,-7.050933497459797,1.7728464667842205,6.973671700512187e-05,2,7.993605777301127e-14,***,-7.051*** (1.773)
spec_extended_3,v2x_polyarchy_lag1,expand_vs_mixed,-3.2207824184794847,-3.220782418479518,-3.220782418479451,1.262450707839285,0.01073482674504405,2,6.705747068735946e-14,**,-3.221** (1.262)
spec_extended_3,wdj_expression_lag1,contract_vs_expand,0.13689591479723345,0.1368959147972334,0.1368959147972335,0.20953197190040845,0.5135361991056302,2,1.1102230246251565e-16,,0.137 (0.210)
spec_extended_3,wdj_expression_lag1,contract_vs_mixed,0.17313189112162303,0.1731318911216227,0.1731318911216234,0.2135309461247431,0.4174778446463847,2,6.938893903907228e-16,,0.173 (0.214)
spec_extended_3,wdj_expression_lag1,expand_vs_mixed,0.03623597632438975,0.0362359763243895,0.03623597632439,0.19260510612818071,0.850769951172618,2,4.996003610813204e-16,,0.036 (0.193)
spec_extended_3_spline,high_court,contract_vs_expand,-0.3125138756864475,-0.3125138756864479,-0.3125138756864472,0.3307475232036649,0.3447245337032415,2,7.216449660063518e-16,,-0.313 (0.331)
spec_extended_3_spline,high_court,contract_vs_mixed,-0.4472562272412265,-0.4472562272412266,-0.4472562272412264,0.2790543549990645,0.1089883877842335,2,2.220446049250313e-16,,-0.447 (0.279)
spec_extended_3_spline,high_court,expand_vs_mixed,-0.1347423515547787,-0.1347423515547787,-0.1347423515547787,0.17093011445554063,0.4305276032202757,2,0.0,,-0.135 (0.171)
spec_extended_3_spline,j_ind_lag1,contract_vs_expand,-0.21171188975124483,-0.2117118897512477,-0.211711889751242,0.27868048280631635,0.4474375181014202,2,5.689893001203927e-15,,-0.212 (0.279)
spec_extended_3_spline,j_ind_lag1,contract_vs_mixed,0.11589107540731866,0.1158910754073186,0.1158910754073187,0.28105908977166283,0.6800923974425646,2,9.71445146547012e-17,,0.116 (0.281)
spec_extended_3_spline,j_ind_lag1,expand_vs_mixed,0.3276029651585659,0.3276029651585656,0.3276029651585662,0.2063349641540683,0.112348773930523,2,6.106226635438361e-16,,0.328 (0.206)
spec_extended_3_spline,legal_civil,contract_vs_expand,0.40542181720527365,0.4054218172052722,0.4054218172052751,0.3460300385161843,0.24134256997493586,2,2.886579864025407e-15,,0.405 (0.346)
spec_extended_3_spline,legal_civil,contract_vs_mixed,0.3469727925081788,0.3469727925081782,0.3469727925081794,0.41684572311069934,0.4051961801492824,2,1.2212453270876722e-15,,0.347 (0.417)
spec_extended_3_spline,legal_civil,expand_vs_mixed,-0.05844902469709335,-0.0584490246970934,-0.0584490246970933,0.37685783958478963,0.8767458840650821,2,9.71445146547012e-17,,-0.058 (0.377)
spec_extended_3_spline,legal_common,contract_vs_expand,1.739986665999505,1.7399866659995038,1.7399866659995062,0.3633789811886356,1.6815605953363305e-06,2,2.4424906541753444e-15,***,1.740*** (0.363)
spec_extended_3_spline,legal_common,contract_vs_mixed,0.4370997489032348,0.437099748903233,0.4370997489032365,0.47313275242650843,0.35556875972423574,2,3.497202527569243e-15,,0.437 (0.473)
spec_extended_3_spline,legal_common,expand_vs_mixed,-1.3028869170962694,-1.30288691709627,-1.3028869170962687,0.3769691191708832,0.00054781498054,2,1.3322676295501878e-15,***,-1.303*** (0.377)
spec_extended_3_spline,v2jupack_lag1,contract_vs_expand,0.23935423009140525,0.2393542300914043,0.2393542300914062,0.15624197680255353,0.12553582606264324,2,1.887379141862766e-15,,0.239 (0.156)
spec_extended_3_spline,v2jupack_lag1,contract_vs_mixed,0.5215069101238725,0.5215069101238724,0.5215069101238727,0.22751846712820295,0.021896873482990797,2,3.3306690738754696e-16,**,0.522** (0.228)
spec_extended_3_spline,v2jupack_lag1,expand_vs_mixed,0.28215268003246874,0.2821526800324685,0.282152680032469,0.20897606412636516,0.176962275924878,2,4.996003610813204e-16,,0.282 (0.209)
spec_extended_3_spline,v2jureview_lag1,contract_vs_expand,-0.8591075659631613,-0.8591075659631621,-0.8591075659631605,0.3300164450519153,0.0092350910405197,2,1.5543122344752192e-15,***,-0.859*** (0.330)
spec_extended_3_spline,v2jureview_lag1,contract_vs_mixed,-0.45451153045423165,-0.4545115304542324,-0.4545115304542308,0.376535897152641,0.2273986981149094,2,1.609823385706477e-15,,-0.455 (0.377)
spec_extended_3_spline,v2jureview_lag1,expand_vs_mixed,0.4045960355089294,0.4045960355089275,0.4045960355089314,0.35356252951573997,0.25248232010814997,2,3.941291737419306e-15,,0.405 (0.354)
spec_extended_3_spline,v2x_polyarchy_lag1,contract_vs_expand,-3.4655635294856006,-3.4655635294856197,-3.465563529485582,1.1901038514492053,0.00359140880754425,2,3.774758283725532e-14,***,-3.466*** (1.190)
spec_extended_3_spline,v2x_polyarchy_lag1,contract_vs_mixed,-6.277015614639561,-6.277015614639563,-6.277015614639558,1.7414755123200094,0.00031284633297685,2,4.440892098500626e-15,***,-6.277*** (1.741)
spec_extended_3_spline,v2x_polyarchy_lag1,expand_vs_mixed,-2.8114520851539813,-2.811452085153983,-2.8114520851539795,1.2952805028552383,0.02996631568673875,2,3.552713678800501e-15,**,-2.811** (1.295)
spec_extended_3_spline,wdj_expression_lag1,contract_vs_expand,0.26769149549720983,0.2676914954972076,0.267691495497212,0.28032634106748355,0.33961406690773277,2,4.385380947269368e-15,,0.268 (0.280)
spec_extended_3_spline,wdj_expression_lag1,contract_vs_mixed,0.45388528815787993,0.4538852881578795,0.4538852881578804,0.39459488914455204,0.25003829158151303,2,8.881784197001252e-16,,0.454 (0.395)
spec_extended_3_spline,wdj_expression_lag1,expand_vs_mixed,0.18619379266067315,0.1861937926606727,0.1861937926606736,0.2859413172484101,0.5149426563594716,2,8.881784197001252e-16,,0.186 (0.286)
spec_extended_3_spline_interact,high_court,contract_vs_expand,-0.2642154970612425,-0.2642154970612455,-0.2642154970612394,0.3387940089404571,0.4354670277250829,2,6.050715484207103e-15,,-0.264 (0.339)
spec_extended_3_spline_interact,high_court,contract_vs_mixed,-0.39256644147267616,-0.3925664414726769,-0.3925664414726754,0.2806768104175342,0.1619202944089722,2,1.4988010832439613e-15,,-0.393 (0.281)
spec_extended_3_spline_interact,high_court,expand_vs_mixed,-0.12835094441144385,-0.1283509444114482,-0.1283509444114395,0.1719975393433609,0.455524202389197,2,8.715250743307479e-15,,-0.128 (0.172)
spec_extended_3_spline_interact,j_ind_lag1,contract_vs_expand,-0.22295040276596284,-0.2229504027659734,-0.2229504027659523,0.2856070010176754,0.43502630197302206,2,2.1094237467877974e-14,,-0.223 (0.286)
spec_extended_3_spline_interact,j_ind_lag1,contract_vs_mixed,0.13110492096030135,0.1311049209602872,0.1311049209603155,0.27349411872350504,0.6316753140001304,2,2.8310687127941492e-14,,0.131 (0.273)
spec_extended_3_spline_interact,j_ind_lag1,expand_vs_mixed,0.3540553237262294,0.354055323726223,0.3540553237262357,0.212354913520247,0.0954585324169547,2,1.2712053631958042e-14,*,0.354* (0.212)
spec_extended_3_spline_interact,legal_civil,contract_vs_expand,0.3724325706229019,0.3724325706228971,0.3724325706229067,0.3402338517611088,0.27367568897189204,2,9.603429163007604e-15,,0.372 (0.340)
spec_extended_3_spline_interact,legal_civil,contract_vs_mixed,0.3632639547893639,0.3632639547893582,0.3632639547893696,0.42813830170523215,0.39617438772578917,2,1.1435297153639112e-14,,0.363 (0.428)
spec_extended_3_spline_interact,legal_civil,expand_vs_mixed,-0.009168615833514401,-0.0091686158335174,-0.0091686158335114,0.4094156215481509,0.9821333500387033,2,6.000408503403776e-15,,-0.009 (0.409)
spec_extended_3_spline_interact,legal_common,contract_vs_expand,1.7697897165291043,1.769789716529103,1.7697897165291057,0.3581335393254399,7.74429803315011e-07,2,2.6645352591003757e-15,***,1.770*** (0.358)
spec_extended_3_spline_interact,legal_common,contract_vs_mixed,0.3698839046046798,0.3698839046046794,0.3698839046046801,0.46633766415448963,0.42768020830372266,2,7.216449660063518e-16,,0.370 (0.466)
spec_extended_3_spline_interact,legal_common,expand_vs_mixed,-1.399905811924413,-1.3999058119244288,-1.399905811924397,0.3836103796674716,0.00026296533660725,2,3.175237850427948e-14,***,-1.400*** (0.384)
spec_extended_3_spline_interact,v2jupack_lag1,contract_vs_expand,0.2962183657046825,0.2962183657046806,0.2962183657046844,0.15068893351807383,0.04932627305163895,2,3.83026943495679e-15,**,0.296** (0.151)
spec_extended_3_spline_interact,v2jupack_lag1,contract_vs_mixed,0.5912447983514411,0.591244798351438,0.5912447983514443,0.2364685794982678,0.0124084607462632,2,6.328271240363392e-15,**,0.591** (0.236)
spec_extended_3_spline_interact,v2jupack_lag1,expand_vs_mixed,0.2950264326467513,0.2950264326467496,0.2950264326467531,0.2147322828769683,0.16946441670446272,2,3.497202527569243e-15,,0.295 (0.215)
spec_extended_3_spline_interact,v2jureview_lag1,contract_vs_expand,-0.9212323620274162,-0.9212323620274232,-0.9212323620274092,0.31491886511620876,0.0034412357474029,2,1.3988810110276972e-14,***,-0.921*** (0.315)
spec_extended_3_spline_interact,v2jureview_lag1,contract_vs_mixed,-0.3668779109593222,-0.3668779109593265,-0.366877910959318,0.3804228684177705,0.33484792967408483,2,8.493206138382448e-15,,-0.367 (0.380)
spec_extended_3_spline_interact,v2jureview_lag1,expand_vs_mixed,0.5543544510681107,0.5543544510680966,0.5543544510681249,0.3607556947798588,0.12437957610416586,2,2.8310687127941492e-14,,0.554 (0.361)
spec_extended_3_spline_interact,v2x_polyarchy_lag1,contract_vs_expand,183.41024854022345,183.4102485401648,183.41024854028208,107.38680176151695,0.0876474167900714,2,1.1729639481927734e-10,*,183.410* (107.387)
spec_extended_3_spline_interact,v2x_polyarchy_lag1,contract_vs_mixed,201.35091470584655,201.3509147057758,201.35091470591732,174.55801741003333,0.24870934981798945,2,1.4151169125398155e-10,,201.351 (174.558)
spec_extended_3_spline_interact,v2x_polyarchy_lag1,expand_vs_mixed,17.940666165401254,17.940666165370025,17.940666165432482,96.85846350614798,0.8530520975054083,2,6.24567064733128e-11,,17.941 (96.858)
spec_extended_3_spline_interact,wdj_expression_lag1,contract_vs_expand,0.2843921224928281,0.2843921224927775,0.2843921224928786,0.38517739086329794,0.4603074744741183,2,1.010858063921205e-13,,0.284 (0.385)
spec_extended_3_spline_interact,wdj_expression_lag1,contract_vs_mixed,0.5974517859875343,0.5974517859874813,0.5974517859875874,0.48975956257683134,0.2225073565861492,2,1.0613732115416497e-13,,0.597 (0.490)
spec_extended_3_spline_interact,wdj_expression_lag1,expand_vs_mixed,0.31305966349452696,0.3130596634944986,0.3130596634945554,0.2916576291160786,0.2831003504961078,2,5.678790770957676e-14,,0.313 (0.292)
spec_govprot_attack,high_court,contract_vs_expand,-0.5096735051969931,-0.5096735051969933,-0.5096735051969928,0.2798685791981629,0.06858903136549374,2,4.440892098500626e-16,*,-0.510* (0.280)
spec_govprot_attack,high_court,contract_vs_mixed,-0.5276774081405926,-0.5276774081405929,-0.5276774081405923,0.2722700607797388,0.0526151437715735,2,6.661338147750939e-16,*,-0.528* (0.272)
spec_govprot_attack,high_court,expand_vs_mixed,-0.018003902943599402,-0.0180039029435995,-0.0180039029435993,0.1622296923455632,0.9116339090058957,2,1.97758476261356e-16,,-0.018 (0.162)
spec_govprot_attack,j_ind_lag1,contract_vs_expand,-0.19756772262605155,-0.1975677226260523,-0.1975677226260508,0.287229950432825,0.49155469818674813,2,1.4988010832439613e-15,,-0.198 (0.287)
spec_govprot_attack,j_ind_lag1,contract_vs_mixed,0.14615941143140454,0.1461594114314032,0.1461594114314059,0.27248491465555136,0.5916859270096348,2,2.6922908347160046e-15,,0.146 (0.272)
spec_govprot_attack,j_ind_lag1,expand_vs_mixed,0.3437271340574569,0.343727134057455,0.3437271340574588,0.2138767102390136,0.10802641066337346,2,3.83026943495679e-15,,0.344 (0.214)
spec_govprot_attack,legal_civil,contract_vs_expand,0.38930807453050226,0.3893080745305018,0.3893080745305027,0.32962327375625744,0.23757501938358624,2,8.881784197001252e-16,,0.389 (0.330)
spec_govprot_attack,legal_civil,contract_vs_mixed,0.22011639923367504,0.2201163992336743,0.2201163992336758,0.42875394404323597,0.607681129726687,2,1.4988010832439613e-15,,0.220 (0.429)
spec_govprot_attack,legal_civil,expand_vs_mixed,-0.1691916752968263,-0.1691916752968279,-0.1691916752968247,0.3695740906425191,0.6470948592830238,2,3.219646771412954e-15,,-0.169 (0.370)
spec_govprot_attack,legal_common,contract_vs_expand,1.7298955591131802,1.7298955591131802,1.7298955591131802,0.33464144456142864,2.3484647370608855e-07,2,0.0,***,1.730*** (0.335)
spec_govprot_attack,legal_common,contract_vs_mixed,0.5419864357540357,0.5419864357540348,0.5419864357540366,0.48569031894788417,0.2644608795284039,2,1.7763568394002505e-15,,0.542 (0.486)
spec_govprot_attack,legal_common,expand_vs_mixed,-1.1879091233591432,-1.1879091233591446,-1.1879091233591417,0.3757051994762781,0.0015679087547983998,2,2.886579864025407e-15,***,-1.188*** (0.376)
spec_govprot_attack,v2jupoatck_lag1,contract_vs_expand,0.19626797529957696,0.1962679752995766,0.1962679752995773,0.10426164488187875,0.05977410738688255,2,6.938893903907228e-16,*,0.196* (0.104)
spec_govprot_attack,v2jupoatck_lag1,contract_vs_mixed,0.2514562516351584,0.2514562516351579,0.2514562516351589,0.12527461008521562,0.0447240776150892,2,9.992007221626409e-16,**,0.251** (0.125)
spec_govprot_attack,v2jupoatck_lag1,expand_vs_mixed,0.055188276335581696,0.0551882763355814,0.055188276335582,0.10186975993456104,0.5879884818763172,2,6.036837696399289e-16,,0.055 (0.102)
spec_govprot_attack,v2jureview_lag1,contract_vs_expand,-0.778042483555972,-0.7780424835559734,-0.7780424835559707,0.32965823310416886,0.0182676060397723,2,2.6645352591003757e-15,**,-0.778** (0.330)
spec_govprot_attack,v2jureview_lag1,contract_vs_mixed,-0.2877591878029577,-0.287759187802958,-0.2877591878029575,0.37080731983409015,0.4377287515250575,2,4.996003610813204e-16,,-0.288 (0.371)
spec_govprot_attack,v2jureview_lag1,expand_vs_mixed,0.4902832957530131,0.4902832957530119,0.4902832957530144,0.35236138456818594,0.1640975717307724,2,2.4980018054066022e-15,,0.490 (0.352)
spec_govprot_attack,v2x_polyarchy_lag1,contract_vs_expand,-3.3766703228897734,-3.3766703228897805,-3.3766703228897668,1.1078427178420638,0.0023039365059499,2,1.3766765505351941e-14,***,-3.377*** (1.108)
spec_govprot_attack,v2x_polyarchy_lag1,contract_vs_mixed,-5.486347268848531,-5.486347268848544,-5.48634726884852,1.3010052183144512,2.475670048013723e-05,2,2.398081733190338e-14,***,-5.486*** (1.301)
spec_govprot_attack,v2x_polyarchy_lag1,expand_vs_mixed,-2.109676945958766,-2.1096769459587787,-2.109676945958753,0.9129930082528429,0.0208479781965335,2,2.5757174171303632e-14,**,-2.110** (0.913)
spec_govprot_attack,wdj_govprot_lag1,contract_vs_expand,0.3210529777774261,0.3210529777774257,0.3210529777774265,0.25634733057544157,0.21041905874809524,2,7.771561172376096e-16,,0.321 (0.256)
spec_govprot_attack,wdj_govprot_lag1,contract_vs_mixed,0.42524826180342895,0.4252482618034285,0.4252482618034294,0.3219210801951877,0.1865111887482294,2,8.881784197001252e-16,,0.425 (0.322)
spec_govprot_attack,wdj_govprot_lag1,expand_vs_mixed,0.10419528402600285,0.1041952840260026,0.1041952840260031,0.25435486645826905,0.6820661369998265,2,4.996003610813204e-16,,0.104 (0.254)
spec_govprot_attack_decision,high_court,contract_vs_expand,-0.46229604977654637,-0.4622960497765465,-0.4622960497765463,0.2615618812798898,0.07715385354021975,2,1.6653345369377348e-16,*,-0.462* (0.262)
spec_govprot_attack_decision,high_court,contract_vs_mixed,-0.5437128261713546,-0.5437128261713549,-0.5437128261713545,0.2904756203473538,0.06123401146385675,2,3.3306690738754696e-16,*,-0.544* (0.290)
spec_govprot_attack_decision,high_court,expand_vs_mixed,-0.08141677639480835,-0.0814167763948084,-0.0814167763948083,0.1459458021819362,0.576942555535654,2,1.1102230246251565e-16,,-0.081 (0.146)
spec_govprot_attack_decision,j_ind_lag1,contract_vs_expand,-0.1996728980490357,-0.1996728980490358,-0.1996728980490356,0.2692005005225627,0.4582536166131622,2,1.942890293094024e-16,,-0.200 (0.269)
spec_govprot_attack_decision,j_ind_lag1,contract_vs_mixed,0.1425501715321436,0.142550171532143,0.1425501715321442,0.24827206622325948,0.5658533151969845,2,1.1934897514720433e-15,,0.143 (0.248)
spec_govprot_attack_decision,j_ind_lag1,expand_vs_mixed,0.34222306958117843,0.3422230695811777,0.3422230695811791,0.196836445724676,0.08210226259555575,2,1.3877787807814457e-15,*,0.342* (0.197)
spec_govprot_attack_decision,legal_civil,contract_vs_expand,0.075846919935705,0.0758469199357049,0.0758469199357051,0.3186403267618718,0.8118554822496106,2,1.942890293094024e-16,,0.076 (0.319)
spec_govprot_attack_decision,legal_civil,contract_vs_mixed,-0.03097654303995645,-0.0309765430399569,-0.030976543039956,0.3938164368436313,0.9373051989125134,2,9.020562075079397e-16,,-0.031 (0.394)
spec_govprot_attack_decision,legal_civil,expand_vs_mixed,-0.10682346297566195,-0.1068234629756622,-0.1068234629756617,0.2772526908615831,0.70002050225974,2,4.996003610813204e-16,,-0.107 (0.277)
spec_govprot_attack_decision,legal_common,contract_vs_expand,1.3621988063546726,1.362198806354672,1.3621988063546735,0.34239881685507056,6.938113117302115e-05,2,1.5543122344752192e-15,***,1.362*** (0.342)
spec_govprot_attack_decision,legal_common,contract_vs_mixed,0.4171390292388875,0.417139029238887,0.417139029238888,0.48748559902393607,0.3921664616777629,2,9.992007221626409e-16,,0.417 (0.487)
spec_govprot_attack_decision,legal_common,expand_vs_mixed,-0.9450597771157858,-0.9450597771157864,-0.9450597771157851,0.37844869857377983,0.012518049124171,2,1.2212453270876722e-15,**,-0.945** (0.378)
spec_govprot_attack_decision,v2jupoatck_lag1,contract_vs_expand,0.16123082093281543,0.1612308209328154,0.1612308209328155,0.09874854063642499,0.1025234166773317,2,8.326672684688674e-17,,0.161 (0.099)
