spec,variable,contrast,n_versions,sources,coef_min,coef_max,coef_mean,max_abs_diff,sign_patterns
spec_extended_2_spline,wdj_expression_lag1,mixed_vs_contract,2,"contract, mixed",-0.6126605379026185,-0.6126605379026173,-0.612660537902618,1.2212453270876722e-15,0
spec_im_attack,wdj_intermediaries_lag1,contract_vs_expand,2,"contract, expand",0.8389641428712504,0.8389641428712517,0.8389641428712511,1.2212453270876722e-15,0
spec_govprot_attack_decision,legal_common,expand_vs_mixed,2,"expand, mixed",-0.9450597771157864,-0.9450597771157851,-0.9450597771157858,1.2212453270876722e-15,-**
spec_govprot_attack_decision,legal_common,mixed_vs_expand,2,"expand, mixed",0.9450597771157851,0.9450597771157864,0.9450597771157858,1.2212453270876722e-15,+**
spec_p_pack_decision,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.4437093316065223,-0.4437093316065211,-0.4437093316065217,1.2212453270876722e-15,0
spec_p_pack_decision,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.4437093316065211,0.4437093316065223,0.4437093316065217,1.2212453270876722e-15,0
spec_extended_2,wdj_expression_lag1,mixed_vs_expand,2,"expand, mixed",-0.0381546046738786,-0.0381546046738774,-0.038154604673878004,1.2004286453759505e-15,0
spec_extended_2,wdj_expression_lag1,expand_vs_mixed,2,"expand, mixed",0.0381546046738774,0.0381546046738786,0.038154604673878004,1.2004286453759505e-15,0
spec_p_attack,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",-0.0229376276258357,-0.0229376276258345,-0.0229376276258351,1.2004286453759505e-15,0
spec_p_attack,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",0.0229376276258345,0.0229376276258357,0.0229376276258351,1.2004286453759505e-15,0
spec_govprot_reform,v2jureform_lag1,mixed_vs_expand,2,"expand, mixed",0.1509964990084797,0.1509964990084809,0.15099649900848028,1.1934897514720433e-15,0
spec_govprot_reform,v2jureform_lag1,expand_vs_mixed,2,"expand, mixed",-0.1509964990084809,-0.1509964990084797,-0.15099649900848028,1.1934897514720433e-15,0
spec_govprot_attack_decision,j_ind_lag1,contract_vs_mixed,2,"contract, mixed",0.142550171532143,0.1425501715321442,0.1425501715321436,1.1934897514720433e-15,0
spec_govprot_attack_decision,j_ind_lag1,mixed_vs_contract,2,"contract, mixed",-0.1425501715321442,-0.142550171532143,-0.1425501715321436,1.1934897514720433e-15,0
spec_govprot_pack,wdj_govprot_lag1,mixed_vs_expand,2,"expand, mixed",-0.0725394852339327,-0.0725394852339315,-0.0725394852339321,1.1934897514720433e-15,0
spec_govprot_pack,wdj_govprot_lag1,expand_vs_mixed,2,"expand, mixed",0.0725394852339315,0.0725394852339327,0.0725394852339321,1.1934897514720433e-15,0
spec_im_reform,wdj_intermediaries_lag1,contract_vs_mixed,2,"contract, mixed",0.3776526630740161,0.3776526630740173,0.3776526630740167,1.1657341758564144e-15,0
spec_im_reform,wdj_intermediaries_lag1,mixed_vs_contract,2,"contract, mixed",-0.3776526630740173,-0.3776526630740161,-0.3776526630740167,1.1657341758564144e-15,0
spec_c_reform_decision,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.3364903005575289,-0.3364903005575277,-0.33649030055752827,1.1657341758564144e-15,0
spec_c_reform_decision,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.3364903005575277,0.3364903005575289,0.33649030055752827,1.1657341758564144e-15,0
spec_im_attack,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.2899702210757588,0.28997022107576,0.2899702210757594,1.1657341758564144e-15,0
spec_im_attack,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.28997022107576,-0.2899702210757588,-0.2899702210757594,1.1657341758564144e-15,0
spec_govprot_pack_decision,legal_civil,contract_vs_expand,2,"contract, expand",0.1149929770323961,0.1149929770323972,0.11499297703239665,1.1102230246251565e-15,0
spec_c_reform,v2jureform_lag1,expand_vs_contract,2,"contract, expand",-0.3276369407879572,-0.3276369407879561,-0.32763694078795663,1.1102230246251565e-15,-***
spec_govprot_pack_decision,legal_civil,expand_vs_contract,2,"contract, expand",-0.1149929770323972,-0.1149929770323961,-0.11499297703239665,1.1102230246251565e-15,0
spec_p_reform,wdj_press_lag1,contract_vs_mixed,2,"contract, mixed",1.6167296259429953,1.6167296259429964,1.616729625942996,1.1102230246251565e-15,+***
spec_c_reform,v2jureform_lag1,contract_vs_expand,2,"contract, expand",0.3276369407879561,0.3276369407879572,0.32763694078795663,1.1102230246251565e-15,+***
spec_extended_2,high_court,mixed_vs_contract,2,"contract, mixed",0.5374338034320993,0.5374338034321005,0.5374338034320999,1.1102230246251565e-15,+**
spec_c_attack_decision,v2jureview_lag1,contract_vs_expand,2,"contract, expand",-0.6135402437699462,-0.6135402437699451,-0.6135402437699456,1.1102230246251565e-15,-**
spec_p_reform,wdj_press_lag1,mixed_vs_contract,2,"contract, mixed",-1.6167296259429964,-1.6167296259429953,-1.616729625942996,1.1102230246251565e-15,-***
spec_extended_2,high_court,contract_vs_mixed,2,"contract, mixed",-0.5374338034321005,-0.5374338034320993,-0.5374338034320999,1.1102230246251565e-15,-**
spec_c_attack_decision,v2jureview_lag1,expand_vs_contract,2,"contract, expand",0.6135402437699451,0.6135402437699462,0.6135402437699456,1.1102230246251565e-15,+**
spec_govprot_pack_decision,legal_civil,expand_vs_mixed,2,"expand, mixed",0.0192030592273199,0.019203059227321,0.01920305922732045,1.0998146837692957e-15,0
spec_govprot_pack_decision,legal_civil,mixed_vs_expand,2,"expand, mixed",-0.019203059227321,-0.0192030592273199,-0.01920305922732045,1.0998146837692957e-15,0
spec_extended_1,j_ind_lag1,mixed_vs_contract,2,"contract, mixed",-0.1381504426205579,-0.1381504426205568,-0.13815044262055737,1.0824674490095276e-15,0
spec_im_attack,j_ind_lag1,expand_vs_contract,2,"contract, expand",0.1368996928496452,0.1368996928496463,0.13689969284964576,1.0824674490095276e-15,0
spec_im_attack,j_ind_lag1,contract_vs_expand,2,"contract, expand",-0.1368996928496463,-0.1368996928496452,-0.13689969284964576,1.0824674490095276e-15,0
spec_extended_1,j_ind_lag1,contract_vs_mixed,2,"contract, mixed",0.1381504426205568,0.1381504426205579,0.13815044262055737,1.0824674490095276e-15,0
spec_im_reform_decision,legal_civil,mixed_vs_expand,2,"expand, mixed",0.1343649528826298,0.1343649528826309,0.13436495288263034,1.0824674490095276e-15,0
spec_im_reform_decision,legal_civil,expand_vs_mixed,2,"expand, mixed",-0.1343649528826309,-0.1343649528826298,-0.13436495288263034,1.0824674490095276e-15,0
spec_extended_2,wdj_expression_lag1,expand_vs_contract,2,"contract, expand",-0.2790170359281692,-0.2790170359281681,-0.2790170359281686,1.0547118733938987e-15,0
spec_extended_2,wdj_expression_lag1,contract_vs_expand,2,"contract, expand",0.2790170359281681,0.2790170359281692,0.2790170359281686,1.0547118733938987e-15,0
spec_govprot_pack,legal_civil,mixed_vs_expand,2,"expand, mixed",0.0482961558293311,0.0482961558293321,0.0482961558293316,1.0061396160665481e-15,0
spec_govprot_pack,legal_civil,expand_vs_mixed,2,"expand, mixed",-0.0482961558293321,-0.0482961558293311,-0.0482961558293316,1.0061396160665481e-15,0
spec_extended_1,j_ind_lag1,expand_vs_mixed,2,"expand, mixed",0.3865367849161935,0.3865367849161945,0.386536784916194,9.992007221626409e-16,+*
spec_im_reform,v2jureform_lag1,expand_vs_mixed,2,"expand, mixed",-0.1474136236269382,-0.1474136236269372,-0.1474136236269377,9.992007221626409e-16,0
spec_govprot_attack_decision,legal_common,contract_vs_mixed,2,"contract, mixed",0.417139029238887,0.417139029238888,0.4171390292388875,9.992007221626409e-16,0
spec_govprot_attack_decision,legal_common,mixed_vs_contract,2,"contract, mixed",-0.417139029238888,-0.417139029238887,-0.4171390292388875,9.992007221626409e-16,0
spec_im_reform_decision,wdj_intermediaries_lag1,expand_vs_contract,2,"contract, expand",-0.7855858885282037,-0.7855858885282027,-0.7855858885282032,9.992007221626409e-16,0
spec_extended_1,j_ind_lag1,mixed_vs_expand,2,"expand, mixed",-0.3865367849161945,-0.3865367849161935,-0.386536784916194,9.992007221626409e-16,-*
spec_extended_1_spline,v2jureform_lag1,contract_vs_expand,2,"contract, expand",0.3651950811949923,0.3651950811949933,0.3651950811949928,9.992007221626409e-16,+***
spec_extended_1_spline,wdj_expression_lag1,mixed_vs_expand,2,"expand, mixed",-0.2250228880080146,-0.2250228880080136,-0.2250228880080141,9.992007221626409e-16,0
spec_extended_1_spline,wdj_expression_lag1,expand_vs_mixed,2,"expand, mixed",0.2250228880080136,0.2250228880080146,0.2250228880080141,9.992007221626409e-16,0
spec_extended_1_spline,v2jureform_lag1,expand_vs_contract,2,"contract, expand",-0.3651950811949933,-0.3651950811949923,-0.3651950811949928,9.992007221626409e-16,-***
spec_extended_2_spline,legal_civil,expand_vs_contract,2,"contract, expand",-0.3461799821781219,-0.3461799821781209,-0.3461799821781214,9.992007221626409e-16,0
spec_im_pack,high_court,contract_vs_expand,2,"contract, expand",-0.4435598513943657,-0.4435598513943647,-0.4435598513943652,9.992007221626409e-16,-*
spec_im_attack_decision,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.2617716377048054,0.2617716377048064,0.2617716377048059,9.992007221626409e-16,0
spec_im_reform_decision,wdj_intermediaries_lag1,contract_vs_expand,2,"contract, expand",0.7855858885282027,0.7855858885282037,0.7855858885282032,9.992007221626409e-16,0
spec_govprot_pack,v2jureview_lag1,expand_vs_mixed,2,"expand, mixed",0.4244376302311971,0.4244376302311981,0.4244376302311976,9.992007221626409e-16,0
spec_im_reform,v2jureform_lag1,mixed_vs_expand,2,"expand, mixed",0.1474136236269372,0.1474136236269382,0.1474136236269377,9.992007221626409e-16,0
spec_p_attack_decision,j_ind_lag1,expand_vs_mixed,2,"expand, mixed",0.3816995888252562,0.3816995888252572,0.3816995888252567,9.992007221626409e-16,+**
spec_p_attack_decision,j_ind_lag1,mixed_vs_expand,2,"expand, mixed",-0.3816995888252572,-0.3816995888252562,-0.3816995888252567,9.992007221626409e-16,-**
spec_im_pack,high_court,expand_vs_contract,2,"contract, expand",0.4435598513943647,0.4435598513943657,0.4435598513943652,9.992007221626409e-16,+*
spec_govprot_pack,v2jureview_lag1,mixed_vs_expand,2,"expand, mixed",-0.4244376302311981,-0.4244376302311971,-0.4244376302311976,9.992007221626409e-16,0
spec_govprot_attack,v2jupoatck_lag1,contract_vs_mixed,2,"contract, mixed",0.2514562516351579,0.2514562516351589,0.2514562516351584,9.992007221626409e-16,+**
spec_base_2,wdj_expression_lag1,mixed_vs_contract,2,"contract, mixed",0.1831132473554362,0.1831132473554372,0.1831132473554367,9.992007221626409e-16,0
spec_extended_2_spline,legal_civil,contract_vs_expand,2,"contract, expand",0.3461799821781209,0.3461799821781219,0.3461799821781214,9.992007221626409e-16,0
spec_govprot_attack,v2jupoatck_lag1,mixed_vs_contract,2,"contract, mixed",-0.2514562516351589,-0.2514562516351579,-0.2514562516351584,9.992007221626409e-16,-**
spec_im_attack_decision,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.2617716377048064,-0.2617716377048054,-0.2617716377048059,9.992007221626409e-16,0
spec_base_2,wdj_expression_lag1,contract_vs_mixed,2,"contract, mixed",-0.1831132473554372,-0.1831132473554362,-0.1831132473554367,9.992007221626409e-16,0
spec_im_attack,legal_civil,contract_vs_expand,2,"contract, expand",0.2981526871396338,0.2981526871396347,0.2981526871396343,9.43689570931383e-16,0
spec_im_attack,legal_civil,expand_vs_contract,2,"contract, expand",-0.2981526871396347,-0.2981526871396338,-0.2981526871396343,9.43689570931383e-16,0
spec_extended_2,v2jupoatck_lag1,expand_vs_contract,2,"contract, expand",-0.1934599453212202,-0.1934599453212193,-0.19345994532121974,9.159339953157541e-16,-*
spec_p_reform,v2jureform_lag1,mixed_vs_expand,2,"expand, mixed",0.1323458498288982,0.1323458498288991,0.13234584982889863,9.159339953157541e-16,0
spec_govprot_reform_decision,v2jureform_lag1,contract_vs_mixed,2,"contract, mixed",0.1344140709062573,0.1344140709062582,0.13441407090625773,9.159339953157541e-16,0
spec_p_reform,v2jureform_lag1,expand_vs_mixed,2,"expand, mixed",-0.1323458498288991,-0.1323458498288982,-0.13234584982889863,9.159339953157541e-16,0
spec_govprot_reform_decision,v2jureform_lag1,mixed_vs_contract,2,"contract, mixed",-0.1344140709062582,-0.1344140709062573,-0.13441407090625773,9.159339953157541e-16,0
spec_extended_2,v2jupoatck_lag1,contract_vs_expand,2,"contract, expand",0.1934599453212193,0.1934599453212202,0.19345994532121974,9.159339953157541e-16,+*
spec_govprot_attack_decision,legal_civil,contract_vs_mixed,2,"contract, mixed",-0.0309765430399569,-0.030976543039956,-0.03097654303995645,9.020562075079397e-16,0
spec_govprot_attack_decision,legal_civil,mixed_vs_contract,2,"contract, mixed",0.030976543039956,0.0309765430399569,0.03097654303995645,9.020562075079397e-16,0
spec_base_3,wdj_expression_lag1,contract_vs_mixed,2,"contract, mixed",-0.0695518284173982,-0.0695518284173973,-0.06955182841739774,9.020562075079397e-16,0
spec_base_3,wdj_expression_lag1,mixed_vs_contract,2,"contract, mixed",0.0695518284173973,0.0695518284173982,0.06955182841739774,9.020562075079397e-16,0
spec_extended_2,high_court,expand_vs_mixed,2,"expand, mixed",-0.0241982869202142,-0.0241982869202133,-0.024198286920213752,8.98586760555986e-16,0
spec_extended_2,high_court,mixed_vs_expand,2,"expand, mixed",0.0241982869202133,0.0241982869202142,0.024198286920213752,8.98586760555986e-16,0
spec_govprot_pack_decision,j_ind_lag1,expand_vs_mixed,2,"expand, mixed",0.356577369730796,0.3565773697307969,0.35657736973079646,8.881784197001252e-16,+*
spec_govprot_pack_decision,j_ind_lag1,mixed_vs_expand,2,"expand, mixed",-0.3565773697307969,-0.356577369730796,-0.35657736973079646,8.881784197001252e-16,-*
spec_p_pack,legal_common,mixed_vs_contract,2,"contract, mixed",-0.861258009800423,-0.8612580098004221,-0.8612580098004226,8.881784197001252e-16,-*
spec_im_reform_decision,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.3410076542925996,0.3410076542926005,0.34100765429260005,8.881784197001252e-16,0
spec_p_pack_decision,v2jupack_lag1,mixed_vs_contract,2,"contract, mixed",-0.4612591835795783,-0.4612591835795774,-0.46125918357957785,8.881784197001252e-16,-*
spec_im_reform_decision,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.3410076542926005,-0.3410076542925996,-0.34100765429260005,8.881784197001252e-16,0
spec_govprot_pack_decision,legal_common,contract_vs_expand,2,"contract, expand",1.3949239758579226,1.3949239758579235,1.394923975857923,8.881784197001252e-16,+***
spec_p_pack,legal_common,contract_vs_mixed,2,"contract, mixed",0.8612580098004221,0.861258009800423,0.8612580098004226,8.881784197001252e-16,+*
spec_p_attack_decision,wdj_press_lag1,mixed_vs_contract,2,"contract, mixed",-1.5189300653501496,-1.5189300653501487,-1.5189300653501492,8.881784197001252e-16,-***
spec_p_pack_decision,j_ind_lag1,expand_vs_mixed,2,"expand, mixed",0.386393610050713,0.3863936100507139,0.38639361005071343,8.881784197001252e-16,+**
spec_p_attack_decision,wdj_press_lag1,contract_vs_mixed,2,"contract, mixed",1.5189300653501487,1.5189300653501496,1.5189300653501492,8.881784197001252e-16,+***
spec_p_pack_decision,j_ind_lag1,mixed_vs_expand,2,"expand, mixed",-0.3863936100507139,-0.386393610050713,-0.38639361005071343,8.881784197001252e-16,-**
spec_p_attack_decision,legal_common,expand_vs_contract,2,"contract, expand",-1.5454638041304547,-1.5454638041304538,-1.5454638041304543,8.881784197001252e-16,-***
spec_p_attack_decision,legal_common,contract_vs_expand,2,"contract, expand",1.5454638041304538,1.5454638041304547,1.5454638041304543,8.881784197001252e-16,+***
spec_extended_1,v2x_polyarchy_lag1,mixed_vs_contract,2,"contract, mixed",5.1820321764770885,5.182032176477089,5.1820321764770885,8.881784197001252e-16,+***
spec_extended_1,v2x_polyarchy_lag1,contract_vs_mixed,2,"contract, mixed",-5.182032176477089,-5.1820321764770885,-5.1820321764770885,8.881784197001252e-16,-***
spec_extended_1,v2jureview_lag1,expand_vs_contract,2,"contract, expand",0.8298983624956936,0.8298983624956945,0.829898362495694,8.881784197001252e-16,+**
spec_govprot_pack_decision,legal_common,expand_vs_contract,2,"contract, expand",-1.3949239758579235,-1.3949239758579226,-1.394923975857923,8.881784197001252e-16,-***
spec_p_pack_decision,v2jupack_lag1,contract_vs_mixed,2,"contract, mixed",0.4612591835795774,0.4612591835795783,0.46125918357957785,8.881784197001252e-16,+*
spec_govprot_reform,v2jureform_lag1,expand_vs_contract,2,"contract, expand",-0.3356103783062492,-0.3356103783062483,-0.33561037830624874,8.881784197001252e-16,-***
spec_extended_2,legal_civil,expand_vs_contract,2,"contract, expand",-0.3519858498800998,-0.3519858498800989,-0.35198584988009934,8.881784197001252e-16,0
spec_govprot_reform,v2jureform_lag1,contract_vs_expand,2,"contract, expand",0.3356103783062483,0.3356103783062492,0.33561037830624874,8.881784197001252e-16,+***
spec_c_attack,wdj_citizen_lag1,mixed_vs_expand,2,"expand, mixed",-0.6601695817178621,-0.6601695817178612,-0.6601695817178617,8.881784197001252e-16,0
spec_im_pack_decision,j_ind_lag1,mixed_vs_expand,2,"expand, mixed",-0.3588537389533309,-0.35885373895333,-0.35885373895333045,8.881784197001252e-16,-**
spec_im_pack_decision,j_ind_lag1,expand_vs_mixed,2,"expand, mixed",0.35885373895333,0.3588537389533309,0.35885373895333045,8.881784197001252e-16,+**
spec_extended_1_spline,v2jureform_lag1,mixed_vs_contract,2,"contract, mixed",-0.156466357240139,-0.1564663572401381,-0.15646635724013855,8.881784197001252e-16,0
spec_govprot_attack,wdj_govprot_lag1,mixed_vs_contract,2,"contract, mixed",-0.4252482618034294,-0.4252482618034285,-0.42524826180342895,8.881784197001252e-16,0
spec_extended_1,v2jureview_lag1,contract_vs_expand,2,"contract, expand",-0.8298983624956945,-0.8298983624956936,-0.829898362495694,8.881784197001252e-16,-**
spec_extended_2,legal_civil,contract_vs_expand,2,"contract, expand",0.3519858498800989,0.3519858498800998,0.35198584988009934,8.881784197001252e-16,0
spec_extended_1_spline,v2jureform_lag1,contract_vs_mixed,2,"contract, mixed",0.1564663572401381,0.156466357240139,0.15646635724013855,8.881784197001252e-16,0
spec_extended_3_spline,wdj_expression_lag1,mixed_vs_expand,2,"expand, mixed",-0.1861937926606736,-0.1861937926606727,-0.18619379266067315,8.881784197001252e-16,0
spec_extended_3_spline,wdj_expression_lag1,mixed_vs_contract,2,"contract, mixed",-0.4538852881578804,-0.4538852881578795,-0.45388528815787993,8.881784197001252e-16,0
spec_c_attack,legal_civil,expand_vs_contract,2,"contract, expand",-0.3799328998365647,-0.3799328998365638,-0.37993289983656425,8.881784197001252e-16,0
spec_c_attack,wdj_citizen_lag1,expand_vs_mixed,2,"expand, mixed",0.6601695817178612,0.6601695817178621,0.6601695817178617,8.881784197001252e-16,0
spec_im_attack_decision,v2x_polyarchy_lag1,mixed_vs_expand,2,"expand, mixed",2.3958803608009056,2.3958803608009065,2.395880360800906,8.881784197001252e-16,+***
spec_im_attack_decision,v2x_polyarchy_lag1,expand_vs_mixed,2,"expand, mixed",-2.3958803608009065,-2.3958803608009056,-2.395880360800906,8.881784197001252e-16,-***
spec_im_attack_decision,v2x_polyarchy_lag1,expand_vs_contract,2,"contract, expand",3.173431006445871,3.1734310064458717,3.1734310064458713,8.881784197001252e-16,+***
spec_im_attack_decision,v2x_polyarchy_lag1,contract_vs_expand,2,"contract, expand",-3.1734310064458717,-3.173431006445871,-3.1734310064458713,8.881784197001252e-16,-***
spec_govprot_attack,legal_civil,expand_vs_contract,2,"contract, expand",-0.3893080745305027,-0.3893080745305018,-0.38930807453050226,8.881784197001252e-16,0
spec_govprot_attack,wdj_govprot_lag1,contract_vs_mixed,2,"contract, mixed",0.4252482618034285,0.4252482618034294,0.42524826180342895,8.881784197001252e-16,0
spec_govprot_attack,legal_civil,contract_vs_expand,2,"contract, expand",0.3893080745305018,0.3893080745305027,0.38930807453050226,8.881784197001252e-16,0
spec_govprot_reform_decision,v2jureview_lag1,expand_vs_contract,2,"contract, expand",0.6363894585406035,0.6363894585406044,0.6363894585406039,8.881784197001252e-16,+**
spec_extended_3_spline,wdj_expression_lag1,expand_vs_mixed,2,"expand, mixed",0.1861937926606727,0.1861937926606736,0.18619379266067315,8.881784197001252e-16,0
spec_govprot_reform_decision,v2jureview_lag1,contract_vs_expand,2,"contract, expand",-0.6363894585406044,-0.6363894585406035,-0.6363894585406039,8.881784197001252e-16,-**
spec_extended_3_spline,wdj_expression_lag1,contract_vs_mixed,2,"contract, mixed",0.4538852881578795,0.4538852881578804,0.45388528815787993,8.881784197001252e-16,0
spec_c_attack,legal_civil,contract_vs_expand,2,"contract, expand",0.3799328998365638,0.3799328998365647,0.37993289983656425,8.881784197001252e-16,0
spec_govprot_reform_decision,v2jureform_lag1,expand_vs_mixed,2,"expand, mixed",-0.1890891425981197,-0.1890891425981189,-0.18908914259811932,8.049116928532385e-16,0
spec_govprot_reform_decision,v2jureform_lag1,mixed_vs_expand,2,"expand, mixed",0.1890891425981189,0.1890891425981197,0.18908914259811932,8.049116928532385e-16,0
spec_im_attack_decision,legal_civil,contract_vs_mixed,2,"contract, mixed",0.0638559170855591,0.0638559170855599,0.0638559170855595,8.049116928532385e-16,0
spec_base_3,wdj_expression_lag1,contract_vs_expand,2,"contract, expand",-0.0742993741781771,-0.0742993741781763,-0.0742993741781767,8.049116928532385e-16,0
spec_im_attack_decision,legal_civil,mixed_vs_contract,2,"contract, mixed",-0.0638559170855599,-0.0638559170855591,-0.0638559170855595,8.049116928532385e-16,0
spec_p_attack_decision,j_ind_lag1,contract_vs_mixed,2,"contract, mixed",0.2287124508600539,0.2287124508600547,0.22871245086005432,8.049116928532385e-16,0
spec_p_attack_decision,j_ind_lag1,mixed_vs_contract,2,"contract, mixed",-0.2287124508600547,-0.2287124508600539,-0.22871245086005432,8.049116928532385e-16,0
spec_p_reform,v2jureform_lag1,contract_vs_mixed,2,"contract, mixed",0.1991023124642195,0.1991023124642203,0.1991023124642199,8.049116928532385e-16,0
spec_p_reform,v2jureform_lag1,mixed_vs_contract,2,"contract, mixed",-0.1991023124642203,-0.1991023124642195,-0.1991023124642199,8.049116928532385e-16,0
spec_base_3,wdj_expression_lag1,expand_vs_contract,2,"contract, expand",0.0742993741781763,0.0742993741781771,0.0742993741781767,8.049116928532385e-16,0
spec_im_attack,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",-0.0253172837058656,-0.0253172837058648,-0.025317283705865203,8.014422459012849e-16,0
spec_im_attack,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",0.0253172837058648,0.0253172837058656,0.025317283705865203,8.014422459012849e-16,0
spec_base_3,wdj_expression_lag1,expand_vs_mixed,2,"expand, mixed",0.0047475457607787,0.0047475457607795,0.0047475457607791,7.997075224253081e-16,0
spec_base_3,wdj_expression_lag1,mixed_vs_expand,2,"expand, mixed",-0.0047475457607795,-0.0047475457607787,-0.0047475457607791,7.997075224253081e-16,0
spec_c_attack,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",-0.0316976904829714,-0.0316976904829706,-0.031697690482971,7.979727989493313e-16,0
spec_c_attack,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",0.0316976904829706,0.0316976904829714,0.031697690482971,7.979727989493313e-16,0
spec_govprot_reform_decision,wdj_govprot_lag1,expand_vs_mixed,2,"expand, mixed",0.0488569170650777,0.0488569170650785,0.048856917065078095,7.979727989493313e-16,0
spec_govprot_reform_decision,wdj_govprot_lag1,mixed_vs_expand,2,"expand, mixed",-0.0488569170650785,-0.0488569170650777,-0.048856917065078095,7.979727989493313e-16,0
spec_c_reform,wdj_citizen_lag1,contract_vs_expand,2,"contract, expand",0.2654875824841903,0.2654875824841911,0.2654875824841907,7.771561172376096e-16,0
spec_c_reform,wdj_citizen_lag1,expand_vs_contract,2,"contract, expand",-0.2654875824841911,-0.2654875824841903,-0.2654875824841907,7.771561172376096e-16,0
spec_im_reform_decision,v2jureview_lag1,expand_vs_mixed,2,"expand, mixed",0.2715007552750913,0.2715007552750921,0.2715007552750917,7.771561172376096e-16,0
spec_im_reform_decision,v2jureview_lag1,mixed_vs_expand,2,"expand, mixed",-0.2715007552750921,-0.2715007552750913,-0.2715007552750917,7.771561172376096e-16,0
spec_im_reform_decision,legal_common,mixed_vs_contract,2,"contract, mixed",-0.7012504996195341,-0.7012504996195333,-0.7012504996195337,7.771561172376096e-16,0
spec_im_reform_decision,legal_common,contract_vs_mixed,2,"contract, mixed",0.7012504996195333,0.7012504996195341,0.7012504996195337,7.771561172376096e-16,0
spec_extended_1,v2jureform_lag1,contract_vs_expand,2,"contract, expand",0.3347437869690959,0.3347437869690967,0.3347437869690963,7.771561172376096e-16,+***
spec_im_pack_decision,wdj_intermediaries_lag1,expand_vs_contract,2,"contract, expand",-0.7460105500567661,-0.7460105500567653,-0.7460105500567658,7.771561172376096e-16,0
spec_extended_1,v2jureform_lag1,expand_vs_contract,2,"contract, expand",-0.3347437869690967,-0.3347437869690959,-0.3347437869690963,7.771561172376096e-16,-***
spec_im_reform,v2jureview_lag1,contract_vs_expand,2,"contract, expand",-0.8001542684658889,-0.8001542684658881,-0.8001542684658884,7.771561172376096e-16,-***
spec_im_reform,v2jureview_lag1,expand_vs_contract,2,"contract, expand",0.8001542684658881,0.8001542684658889,0.8001542684658884,7.771561172376096e-16,+***
spec_im_pack_decision,wdj_intermediaries_lag1,contract_vs_expand,2,"contract, expand",0.7460105500567653,0.7460105500567661,0.7460105500567658,7.771561172376096e-16,0
spec_govprot_attack,wdj_govprot_lag1,contract_vs_expand,2,"contract, expand",0.3210529777774257,0.3210529777774265,0.3210529777774261,7.771561172376096e-16,0
spec_c_pack_decision,legal_common,mixed_vs_contract,2,"contract, mixed",-0.570069270904982,-0.5700692709049813,-0.5700692709049817,7.771561172376096e-16,0
spec_c_pack_decision,legal_common,contract_vs_mixed,2,"contract, mixed",0.5700692709049813,0.570069270904982,0.5700692709049817,7.771561172376096e-16,0
spec_govprot_attack,wdj_govprot_lag1,expand_vs_contract,2,"contract, expand",-0.3210529777774265,-0.3210529777774257,-0.3210529777774261,7.771561172376096e-16,0
spec_extended_3,high_court,contract_vs_expand,2,"contract, expand",-0.4210709330286871,-0.4210709330286863,-0.4210709330286867,7.771561172376096e-16,0
spec_im_attack,wdj_intermediaries_lag1,mixed_vs_expand,2,"expand, mixed",0.443127194347368,0.4431271943473688,0.4431271943473684,7.771561172376096e-16,0
spec_im_attack,wdj_intermediaries_lag1,expand_vs_mixed,2,"expand, mixed",-0.4431271943473688,-0.443127194347368,-0.4431271943473684,7.771561172376096e-16,0
spec_extended_3,high_court,expand_vs_contract,2,"contract, expand",0.4210709330286863,0.4210709330286871,0.4210709330286867,7.771561172376096e-16,0
spec_extended_3_spline_interact,legal_common,mixed_vs_contract,2,"contract, mixed",-0.3698839046046801,-0.3698839046046794,-0.3698839046046798,7.216449660063518e-16,0
spec_extended_3_spline_interact,legal_common,contract_vs_mixed,2,"contract, mixed",0.3698839046046794,0.3698839046046801,0.3698839046046798,7.216449660063518e-16,0
spec_p_pack_decision,v2jupack_lag1,mixed_vs_expand,2,"expand, mixed",-0.2551631844109456,-0.2551631844109449,-0.2551631844109452,7.216449660063518e-16,0
spec_p_pack_decision,v2jupack_lag1,expand_vs_mixed,2,"expand, mixed",0.2551631844109449,0.2551631844109456,0.2551631844109452,7.216449660063518e-16,0
spec_extended_3,legal_civil,contract_vs_expand,2,"contract, expand",0.4229064704465324,0.4229064704465331,0.42290647044653273,7.216449660063518e-16,0
