variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
j_ind_lag1,-0.1740148980432649,Expands Expression,Expands Expression,0.28210330936037176,0.5373349043243043,spec_govprot_pack,Mixed Outcome,,-0.174 (0.282)
Intercept,-2.098597648893899,Contracts Expression,Contracts Expression,0.6107160506910702,0.0005897386645697494,spec_c_reform,Mixed Outcome,***,-2.099*** (0.611)
Intercept,-3.6005610069966196,Expands Expression,Expands Expression,0.7399802229378956,1.1402183316107171e-06,spec_c_reform,Mixed Outcome,***,-3.601*** (0.74)
wdj_citizen_lag1,-0.26548758248419035,Contracts Expression,Contracts Expression,0.4149811491510078,0.5223298281594027,spec_c_reform,Mixed Outcome,,-0.265 (0.415)
wdj_citizen_lag1,-0.9453468471866077,Expands Expression,Expands Expression,0.6425469799167699,0.1412236868019548,spec_c_reform,Mixed Outcome,,-0.945 (0.643)
v2jureform_lag1,-0.3276369407879561,Contracts Expression,Contracts Expression,0.1231639777943772,0.007810155513992921,spec_c_reform,Mixed Outcome,***,-0.328*** (0.123)
v2jureform_lag1,-0.17342249545351693,Expands Expression,Expands Expression,0.2330233423576172,0.4567385528043185,spec_c_reform,Mixed Outcome,,-0.173 (0.233)
v2x_polyarchy_lag1,3.5736792222660174,Contracts Expression,Contracts Expression,1.2298069966708147,0.003662145713950524,spec_c_reform,Mixed Outcome,***,3.574*** (1.23)
v2x_polyarchy_lag1,5.359902058755812,Expands Expression,Expands Expression,1.3409049476003116,6.408871611352147e-05,spec_c_reform,Mixed Outcome,***,5.36*** (1.341)
v2jureview_lag1,0.7898151993639282,Contracts Expression,Contracts Expression,0.2996335245492819,0.008390522091741721,spec_c_reform,Mixed Outcome,***,0.79*** (0.3)
v2jureview_lag1,0.3308884100396943,Expands Expression,Expands Expression,0.34139854159148586,0.3324381877916798,spec_c_reform,Mixed Outcome,,0.331 (0.341)
legal_common,-2.23920331494596,Contracts Expression,Contracts Expression,0.3603586180282945,5.171201186267568e-10,spec_c_reform,Mixed Outcome,***,-2.239*** (0.36)
legal_common,-0.9518746979790264,Expands Expression,Expands Expression,0.521858102650417,0.06815047349077556,spec_c_reform,Mixed Outcome,*,-0.952* (0.522)
legal_civil,-0.6585345444481482,Contracts Expression,Contracts Expression,0.3587577844026176,0.06641735063218888,spec_c_reform,Mixed Outcome,*,-0.659* (0.359)
legal_civil,-0.14986337904833116,Expands Expression,Expands Expression,0.4443349900834534,0.7359091029679251,spec_c_reform,Mixed Outcome,,-0.15 (0.444)
high_court,0.4309835902825646,Contracts Expression,Contracts Expression,0.2617556666026358,0.09965859261782177,spec_c_reform,Mixed Outcome,*,0.431* (0.262)
high_court,0.47856622435100915,Expands Expression,Expands Expression,0.28586312147862286,0.0941090418871003,spec_c_reform,Mixed Outcome,*,0.479* (0.286)
j_ind_lag1,0.23292413721942556,Contracts Expression,Contracts Expression,0.2573555170157244,0.3654295815274211,spec_c_reform,Mixed Outcome,,0.233 (0.257)
j_ind_lag1,-0.17896914571343775,Expands Expression,Expands Expression,0.2399149679821381,0.4556860990095969,spec_c_reform,Mixed Outcome,,-0.179 (0.24)
Intercept,-2.1058639375404216,Contracts Expression,Contracts Expression,0.6151825238113384,0.0006189921283958026,spec_im_reform,Mixed Outcome,***,-2.106*** (0.615)
Intercept,-3.714252649914028,Expands Expression,Expands Expression,0.7821801649505152,2.0484006537460745e-06,spec_im_reform,Mixed Outcome,***,-3.714*** (0.782)
wdj_intermediaries_lag1,-0.8005446282264371,Contracts Expression,Contracts Expression,0.6067668583139761,0.18704839884146585,spec_im_reform,Mixed Outcome,,-0.801 (0.607)
wdj_intermediaries_lag1,-0.3776526630740173,Expands Expression,Expands Expression,0.9504026958447781,0.6911015052994256,spec_im_reform,Mixed Outcome,,-0.378 (0.95)
v2jureform_lag1,-0.32421058185505675,Contracts Expression,Contracts Expression,0.11986515373195954,0.006834670223066451,spec_im_reform,Mixed Outcome,***,-0.324*** (0.12)
v2jureform_lag1,-0.17679695822811872,Expands Expression,Expands Expression,0.24969597108639982,0.4789148896722808,spec_im_reform,Mixed Outcome,,-0.177 (0.25)
v2x_polyarchy_lag1,3.6603092924606098,Contracts Expression,Contracts Expression,1.1953919906396617,0.0021985176769459386,spec_im_reform,Mixed Outcome,***,3.66*** (1.195)
v2x_polyarchy_lag1,5.365516790637891,Expands Expression,Expands Expression,1.3798209870175646,0.0001008407146666221,spec_im_reform,Mixed Outcome,***,5.366*** (1.38)
v2jureview_lag1,0.8001542684658881,Contracts Expression,Contracts Expression,0.3054526853249772,0.008804105871152115,spec_im_reform,Mixed Outcome,***,0.8*** (0.305)
v2jureview_lag1,0.35345499869196356,Expands Expression,Expands Expression,0.3604013547548759,0.3267278518695841,spec_im_reform,Mixed Outcome,,0.353 (0.36)
legal_common,-2.2855119773664123,Contracts Expression,Contracts Expression,0.3672156119566086,4.849569347233866e-10,spec_im_reform,Mixed Outcome,***,-2.286*** (0.367)
legal_common,-0.9157252699148294,Expands Expression,Expands Expression,0.5547148507030157,0.09877868577301223,spec_im_reform,Mixed Outcome,*,-0.916* (0.555)
legal_civil,-0.5636799551621308,Contracts Expression,Contracts Expression,0.34755762840411436,0.10483940380836039,spec_im_reform,Mixed Outcome,,-0.564 (0.348)
legal_civil,-0.37445449710835255,Expands Expression,Expands Expression,0.4982131315410935,0.452294652900739,spec_im_reform,Mixed Outcome,,-0.374 (0.498)
high_court,0.42035559372661074,Contracts Expression,Contracts Expression,0.2625306674149941,0.10933980709222192,spec_im_reform,Mixed Outcome,,0.42 (0.263)
high_court,0.4693939361040251,Expands Expression,Expands Expression,0.2891906220365353,0.1045616459965214,spec_im_reform,Mixed Outcome,,0.469 (0.289)
j_ind_lag1,0.214612964864985,Contracts Expression,Contracts Expression,0.2515256782475718,0.39352359102268586,spec_im_reform,Mixed Outcome,,0.215 (0.252)
j_ind_lag1,-0.17516695873775112,Expands Expression,Expands Expression,0.2554912452006407,0.49296004630263357,spec_im_reform,Mixed Outcome,,-0.175 (0.255)
Intercept,-2.251311570871917,Contracts Expression,Contracts Expression,0.6399004922650966,0.00043444982171995104,spec_p_reform,Mixed Outcome,***,-2.251*** (0.64)
Intercept,-3.9923231472691225,Expands Expression,Expands Expression,0.798092250182975,5.664066147971787e-07,spec_p_reform,Mixed Outcome,***,-3.992*** (0.798)
wdj_press_lag1,-0.5771709058234258,Contracts Expression,Contracts Expression,0.5274447436321386,0.2738332982876801,spec_p_reform,Mixed Outcome,,-0.577 (0.527)
wdj_press_lag1,-1.6167296259429964,Expands Expression,Expands Expression,0.5603815305745942,0.00391349524598696,spec_p_reform,Mixed Outcome,***,-1.617*** (0.56)
v2jureform_lag1,-0.33144816229311796,Contracts Expression,Contracts Expression,0.11958279492103609,0.00557636451353305,spec_p_reform,Mixed Outcome,***,-0.331*** (0.12)
v2jureform_lag1,-0.19910231246422033,Expands Expression,Expands Expression,0.2351010230215241,0.39706211064062047,spec_p_reform,Mixed Outcome,,-0.199 (0.235)
v2x_polyarchy_lag1,3.7191910891791973,Contracts Expression,Contracts Expression,1.2016734421635251,0.001968063891633343,spec_p_reform,Mixed Outcome,***,3.719*** (1.202)
v2x_polyarchy_lag1,5.755065374621576,Expands Expression,Expands Expression,1.2892950620254218,8.054495492137323e-06,spec_p_reform,Mixed Outcome,***,5.755*** (1.289)
v2jureview_lag1,0.8422933345281006,Contracts Expression,Contracts Expression,0.3229984760156904,0.009114438800017702,spec_p_reform,Mixed Outcome,***,0.842*** (0.323)
v2jureview_lag1,0.4138013927526823,Expands Expression,Expands Expression,0.37746387848523416,0.2729617157115397,spec_p_reform,Mixed Outcome,,0.414 (0.377)
legal_common,-2.30068389708565,Contracts Expression,Contracts Expression,0.37889292335202085,1.26231300176437e-09,spec_p_reform,Mixed Outcome,***,-2.301*** (0.379)
legal_common,-1.1122938069217183,Expands Expression,Expands Expression,0.5298515213256135,0.035794369517797284,spec_p_reform,Mixed Outcome,**,-1.112** (0.53)
legal_civil,-0.6494186644417062,Contracts Expression,Contracts Expression,0.359421473992687,0.0707865493523441,spec_p_reform,Mixed Outcome,*,-0.649* (0.359)
legal_civil,-0.18613727474580952,Expands Expression,Expands Expression,0.44862223913942983,0.6782087330376583,spec_p_reform,Mixed Outcome,,-0.186 (0.449)
high_court,0.43722957003901713,Contracts Expression,Contracts Expression,0.2616697080417927,0.09473716233021096,spec_p_reform,Mixed Outcome,*,0.437* (0.262)
high_court,0.48761446162107813,Expands Expression,Expands Expression,0.286032544906285,0.08824074673904124,spec_p_reform,Mixed Outcome,*,0.488* (0.286)
j_ind_lag1,0.22539487680340897,Contracts Expression,Contracts Expression,0.25553605910933974,0.37775125920171515,spec_p_reform,Mixed Outcome,,0.225 (0.256)
j_ind_lag1,-0.16414836144989622,Expands Expression,Expands Expression,0.2370913924534971,0.48872249380639277,spec_p_reform,Mixed Outcome,,-0.164 (0.237)
Intercept,-2.135935534707515,Contracts Expression,Contracts Expression,0.6676545805302333,0.001378274308849779,spec_govprot_reform,Mixed Outcome,***,-2.136*** (0.668)
Intercept,-3.6755907465046294,Expands Expression,Expands Expression,0.8256511911219566,8.517422822922333e-06,spec_govprot_reform,Mixed Outcome,***,-3.676*** (0.826)
wdj_govprot_lag1,-0.15531250464541255,Contracts Expression,Contracts Expression,0.2433757625437733,0.5233699924041348,spec_govprot_reform,Mixed Outcome,,-0.155 (0.243)
wdj_govprot_lag1,-0.2127637284607222,Expands Expression,Expands Expression,0.31762352381859,0.5029461680533774,spec_govprot_reform,Mixed Outcome,,-0.213 (0.318)
v2jureform_lag1,-0.3356103783062483,Contracts Expression,Contracts Expression,0.12212767378742276,0.00599547223695859,spec_govprot_reform,Mixed Outcome,***,-0.336*** (0.122)
v2jureform_lag1,-0.18461387929776923,Expands Expression,Expands Expression,0.2476653468690822,0.4560198666039884,spec_govprot_reform,Mixed Outcome,,-0.185 (0.248)
v2x_polyarchy_lag1,3.459116515069003,Contracts Expression,Contracts Expression,1.2315100197460094,0.004972011059112618,spec_govprot_reform,Mixed Outcome,***,3.459*** (1.232)
v2x_polyarchy_lag1,5.096674954105146,Expands Expression,Expands Expression,1.4483268308158874,0.00043316223670726903,spec_govprot_reform,Mixed Outcome,***,5.097*** (1.448)
v2jureview_lag1,0.8290040462417945,Contracts Expression,Contracts Expression,0.32306946254964003,0.010287166266427434,spec_govprot_reform,Mixed Outcome,**,0.829** (0.323)
v2jureview_lag1,0.38677767818406655,Expands Expression,Expands Expression,0.36996040734288127,0.29581182854856514,spec_govprot_reform,Mixed Outcome,,0.387 (0.37)
legal_common,-2.1865729919018464,Contracts Expression,Contracts Expression,0.35198481065212756,5.227343156276244e-10,spec_govprot_reform,Mixed Outcome,***,-2.187*** (0.352)
legal_common,-0.8495681572758693,Expands Expression,Expands Expression,0.5381361014331185,0.1143994717865043,spec_govprot_reform,Mixed Outcome,,-0.85 (0.538)
legal_civil,-0.6736615919569641,Contracts Expression,Contracts Expression,0.36842772152074293,0.0674780038080097,spec_govprot_reform,Mixed Outcome,*,-0.674* (0.368)
legal_civil,-0.33737772477893035,Expands Expression,Expands Expression,0.4779081567893905,0.48022123402098604,spec_govprot_reform,Mixed Outcome,,-0.337 (0.478)
high_court,0.4044491858388045,Contracts Expression,Contracts Expression,0.2746812112019079,0.1409044726606337,spec_govprot_reform,Mixed Outcome,,0.404 (0.275)
high_court,0.4355383295091001,Expands Expression,Expands Expression,0.27374625957558585,0.1116029739287333,spec_govprot_reform,Mixed Outcome,,0.436 (0.274)
j_ind_lag1,0.26362963416894236,Contracts Expression,Contracts Expression,0.283278852496766,0.35204163740396255,spec_govprot_reform,Mixed Outcome,,0.264 (0.283)
j_ind_lag1,-0.1099751397569853,Expands Expression,Expands Expression,0.28688919848590594,0.7014701797699123,spec_govprot_reform,Mixed Outcome,,-0.11 (0.287)
Intercept,-2.0971181228496176,Contracts Expression,Contracts Expression,0.6317574811728371,0.0009017923209808928,spec_c_attack,Mixed Outcome,***,-2.097*** (0.632)
Intercept,-3.7459447476196037,Expands Expression,Expands Expression,0.7405301557186804,4.226481725669424e-07,spec_c_attack,Mixed Outcome,***,-3.746*** (0.741)
wdj_citizen_lag1,-0.3338270475092568,Contracts Expression,Contracts Expression,0.40455339351086744,0.40927266408993057,spec_c_attack,Mixed Outcome,,-0.334 (0.405)
wdj_citizen_lag1,-0.9939966292271186,Expands Expression,Expands Expression,0.6421097368262516,0.12161826330727123,spec_c_attack,Mixed Outcome,,-0.994 (0.642)
v2jupoatck_lag1,-0.1497107643452136,Contracts Expression,Contracts Expression,0.122443264886035,0.2214449267261559,spec_c_attack,Mixed Outcome,,-0.15 (0.122)
v2jupoatck_lag1,-0.18140845482818416,Expands Expression,Expands Expression,0.10250357942061851,0.07676433331539903,spec_c_attack,Mixed Outcome,*,-0.181* (0.103)
v2x_polyarchy_lag1,3.444402475291411,Contracts Expression,Contracts Expression,1.1663897908023817,0.0031465527277262984,spec_c_attack,Mixed Outcome,***,3.444*** (1.166)
v2x_polyarchy_lag1,5.696540740162513,Expands Expression,Expands Expression,1.3155691125695181,1.4904425466371888e-05,spec_c_attack,Mixed Outcome,***,5.697*** (1.316)
v2jureview_lag1,0.7588454541255935,Contracts Expression,Contracts Expression,0.3031682725635865,0.012312802227782122,spec_c_attack,Mixed Outcome,**,0.759** (0.303)
v2jureview_lag1,0.26268601807964165,Expands Expression,Expands Expression,0.336020690293891,0.4343582860380809,spec_c_attack,Mixed Outcome,,0.263 (0.336)
legal_common,-1.8345995752637863,Contracts Expression,Contracts Expression,0.34524810476684886,1.0732797342429162e-07,spec_c_attack,Mixed Outcome,***,-1.835*** (0.345)
legal_common,-0.713068542899116,Expands Expression,Expands Expression,0.48908982255757344,0.144854304981847,spec_c_attack,Mixed Outcome,,-0.713 (0.489)
legal_civil,-0.3799328998365638,Contracts Expression,Contracts Expression,0.3473897016936426,0.27409568876986423,spec_c_attack,Mixed Outcome,,-0.38 (0.347)
legal_civil,-0.06051876684692752,Expands Expression,Expands Expression,0.4046365363560199,0.8811091820007829,spec_c_attack,Mixed Outcome,,-0.061 (0.405)
high_court,0.5534254653467275,Contracts Expression,Contracts Expression,0.27488408176138235,0.04408256449766789,spec_c_attack,Mixed Outcome,**,0.553** (0.275)
high_court,0.5885631983408027,Expands Expression,Expands Expression,0.279329191293814,0.03511243097781477,spec_c_attack,Mixed Outcome,**,0.589** (0.279)
j_ind_lag1,0.14780703733588624,Contracts Expression,Contracts Expression,0.2711391091012902,0.5856616384864524,spec_c_attack,Mixed Outcome,,0.148 (0.271)
j_ind_lag1,-0.24376764719428762,Expands Expression,Expands Expression,0.24313588475109366,0.31605467176175495,spec_c_attack,Mixed Outcome,,-0.244 (0.243)
Intercept,-2.1209922756797477,Contracts Expression,Contracts Expression,0.6327599357771357,0.0008023873432151991,spec_im_attack,Mixed Outcome,***,-2.121*** (0.633)
Intercept,-3.839407198221532,Expands Expression,Expands Expression,0.7653627430994437,5.263379782060417e-07,spec_im_attack,Mixed Outcome,***,-3.839*** (0.765)
wdj_intermediaries_lag1,-0.8389641428712517,Contracts Expression,Contracts Expression,0.6360622038204062,0.1871701131979716,spec_im_attack,Mixed Outcome,,-0.839 (0.636)
wdj_intermediaries_lag1,-0.3958369485238837,Expands Expression,Expands Expression,0.954636922945457,0.6784006336911312,spec_im_attack,Mixed Outcome,,-0.396 (0.955)
v2jupoatck_lag1,-0.14836038148604191,Contracts Expression,Contracts Expression,0.11778618840393638,0.20782319918811287,spec_im_attack,Mixed Outcome,,-0.148 (0.118)
v2jupoatck_lag1,-0.17367766519190797,Expands Expression,Expands Expression,0.10972624500481482,0.11346089679031955,spec_im_attack,Mixed Outcome,,-0.174 (0.11)
v2x_polyarchy_lag1,3.531401754035649,Contracts Expression,Contracts Expression,1.1301388307533833,0.0017795599483660285,spec_im_attack,Mixed Outcome,***,3.531*** (1.13)
v2x_polyarchy_lag1,5.634564267949112,Expands Expression,Expands Expression,1.3783710144700938,4.354026906866005e-05,spec_im_attack,Mixed Outcome,***,5.635*** (1.378)
v2jureview_lag1,0.7732454383782271,Contracts Expression,Contracts Expression,0.3050998513393247,0.011263967640212905,spec_im_attack,Mixed Outcome,**,0.773** (0.305)
v2jureview_lag1,0.28997022107576004,Expands Expression,Expands Expression,0.35799494760660594,0.41794930508771155,spec_im_attack,Mixed Outcome,,0.29 (0.358)
legal_common,-1.8953926377624954,Contracts Expression,Contracts Expression,0.3465966425859968,4.5364666162112255e-08,spec_im_attack,Mixed Outcome,***,-1.895*** (0.347)
legal_common,-0.6772759432518632,Expands Expression,Expands Expression,0.5007574247012125,0.17621444436474243,spec_im_attack,Mixed Outcome,,-0.677 (0.501)
legal_civil,-0.2981526871396347,Contracts Expression,Contracts Expression,0.3311983270833531,0.368001049546662,spec_im_attack,Mixed Outcome,,-0.298 (0.331)
legal_civil,-0.28633136045528534,Expands Expression,Expands Expression,0.4665368935193566,0.5393885575648537,spec_im_attack,Mixed Outcome,,-0.286 (0.467)
high_court,0.5430244238517729,Contracts Expression,Contracts Expression,0.27502250132911416,0.0483280173883512,spec_im_attack,Mixed Outcome,**,0.543** (0.275)
high_court,0.5778800944691783,Expands Expression,Expands Expression,0.28842712479774607,0.04511756955396655,spec_im_attack,Mixed Outcome,**,0.578** (0.288)
j_ind_lag1,0.13689969284964523,Contracts Expression,Contracts Expression,0.26739619416418187,0.6086697461234869,spec_im_attack,Mixed Outcome,,0.137 (0.267)
j_ind_lag1,-0.2322350205733107,Expands Expression,Expands Expression,0.2527512282054455,0.3581853063289906,spec_im_attack,Mixed Outcome,,-0.232 (0.253)
Intercept,-2.260911041776586,Contracts Expression,Contracts Expression,0.6608771364273784,0.0006237385371115543,spec_p_attack,Mixed Outcome,***,-2.261*** (0.661)
Intercept,-4.119731273935296,Expands Expression,Expands Expression,0.7959208672026848,2.2662501262296809e-07,spec_p_attack,Mixed Outcome,***,-4.12*** (0.796)
wdj_press_lag1,-0.575338026534727,Contracts Expression,Contracts Expression,0.5957744880620888,0.33419549283659333,spec_p_attack,Mixed Outcome,,-0.575 (0.596)
wdj_press_lag1,-1.6120075878299223,Expands Expression,Expands Expression,0.6365724729030648,0.011330931999131625,spec_p_attack,Mixed Outcome,**,-1.612** (0.637)
v2jupoatck_lag1,-0.14596092553972,Contracts Expression,Contracts Expression,0.12369614870200252,0.2380019188200293,spec_p_attack,Mixed Outcome,,-0.146 (0.124)
v2jupoatck_lag1,-0.16889855316555502,Expands Expression,Expands Expression,0.10248502560488042,0.09934620199147667,spec_p_attack,Mixed Outcome,*,-0.169* (0.102)
v2x_polyarchy_lag1,3.56142306046087,Contracts Expression,Contracts Expression,1.174039262786862,0.002417518014139389,spec_p_attack,Mixed Outcome,***,3.561*** (1.174)
v2x_polyarchy_lag1,5.99476728037482,Expands Expression,Expands Expression,1.3244215765533014,6.001722969019564e-06,spec_p_attack,Mixed Outcome,***,5.995*** (1.324)
v2jureview_lag1,0.8198577851282525,Contracts Expression,Contracts Expression,0.3356680340014757,0.014587300604921614,spec_p_attack,Mixed Outcome,**,0.82** (0.336)
v2jureview_lag1,0.3577433939799994,Expands Expression,Expands Expression,0.3876711115526939,0.35611077902045374,spec_p_attack,Mixed Outcome,,0.358 (0.388)
legal_common,-1.892753645261168,Contracts Expression,Contracts Expression,0.34732385128924304,5.050155260430732e-08,spec_p_attack,Mixed Outcome,***,-1.893*** (0.347)
legal_common,-0.8494383968570792,Expands Expression,Expands Expression,0.46457162544445313,0.06748449371104759,spec_p_attack,Mixed Outcome,*,-0.849* (0.465)
legal_civil,-0.3784670846806911,Contracts Expression,Contracts Expression,0.355304526762256,0.2867896322247814,spec_p_attack,Mixed Outcome,,-0.378 (0.355)
legal_civil,-0.07640674840540433,Expands Expression,Expands Expression,0.4118624591627709,0.8528249556547319,spec_p_attack,Mixed Outcome,,-0.076 (0.412)
high_court,0.5624347741938351,Contracts Expression,Contracts Expression,0.27721660133602044,0.04247214751969609,spec_p_attack,Mixed Outcome,**,0.562** (0.277)
high_court,0.6002365579938506,Expands Expression,Expands Expression,0.2842782847004377,0.03473450499843907,spec_p_attack,Mixed Outcome,**,0.6** (0.284)
j_ind_lag1,0.1428758865162375,Contracts Expression,Contracts Expression,0.2741773513359648,0.6022918550486422,spec_p_attack,Mixed Outcome,,0.143 (0.274)
j_ind_lag1,-0.23005327818531573,Expands Expression,Expands Expression,0.24203311716591203,0.3418565745318819,spec_p_attack,Mixed Outcome,,-0.23 (0.242)
Intercept,-2.122347322340646,Contracts Expression,Contracts Expression,0.6595516415380595,0.0012914914886021204,spec_govprot_attack,Mixed Outcome,***,-2.122*** (0.66)
Intercept,-3.794568484120036,Expands Expression,Expands Expression,0.7802270883766707,1.1537731681977878e-06,spec_govprot_attack,Mixed Outcome,***,-3.795*** (0.78)
wdj_govprot_lag1,-0.3210529777774257,Contracts Expression,Contracts Expression,0.25634733057544073,0.2104190587480943,spec_govprot_attack,Mixed Outcome,,-0.321 (0.256)
wdj_govprot_lag1,-0.42524826180342856,Expands Expression,Expands Expression,0.3219210801951856,0.18651118874822692,spec_govprot_attack,Mixed Outcome,,-0.425 (0.322)
v2jupoatck_lag1,-0.1962679752995766,Contracts Expression,Contracts Expression,0.10426164488187697,0.05977410738687856,spec_govprot_attack,Mixed Outcome,*,-0.196* (0.104)
v2jupoatck_lag1,-0.25145625163515795,Expands Expression,Expands Expression,0.12527461008521454,0.04472407761508779,spec_govprot_attack,Mixed Outcome,**,-0.251** (0.125)
v2x_polyarchy_lag1,3.3766703228897668,Contracts Expression,Contracts Expression,1.1078427178421026,0.0023039365059508168,spec_govprot_attack,Mixed Outcome,***,3.377*** (1.108)
v2x_polyarchy_lag1,5.48634726884852,Expands Expression,Expands Expression,1.301005218314518,2.4756700480162046e-05,spec_govprot_attack,Mixed Outcome,***,5.486*** (1.301)
v2jureview_lag1,0.7780424835559734,Contracts Expression,Contracts Expression,0.3296582331041646,0.01826760603977064,spec_govprot_attack,Mixed Outcome,**,0.778** (0.33)
v2jureview_lag1,0.28775918780295806,Expands Expression,Expands Expression,0.37080731983408666,0.43772875152505286,spec_govprot_attack,Mixed Outcome,,0.288 (0.371)
legal_common,-1.7298955591131802,Contracts Expression,Contracts Expression,0.3346414445614274,2.3484647370606377e-07,spec_govprot_attack,Mixed Outcome,***,-1.73*** (0.335)
legal_common,-0.5419864357540348,Expands Expression,Expands Expression,0.48569031894788484,0.26446087952840536,spec_govprot_attack,Mixed Outcome,,-0.542 (0.486)
legal_civil,-0.3893080745305018,Contracts Expression,Contracts Expression,0.32962327375625716,0.23757501938358638,spec_govprot_attack,Mixed Outcome,,-0.389 (0.33)
legal_civil,-0.22011639923367438,Expands Expression,Expands Expression,0.42875394404323874,0.6076811297266904,spec_govprot_attack,Mixed Outcome,,-0.22 (0.429)
high_court,0.5096735051969928,Contracts Expression,Contracts Expression,0.2798685791981622,0.06858903136549328,spec_govprot_attack,Mixed Outcome,*,0.51* (0.28)
high_court,0.5276774081405923,Expands Expression,Expands Expression,0.27227006077973864,0.052615143771573565,spec_govprot_attack,Mixed Outcome,*,0.528* (0.272)
j_ind_lag1,0.1975677226260523,Contracts Expression,Contracts Expression,0.28722995043282856,0.4915546981867519,spec_govprot_attack,Mixed Outcome,,0.198 (0.287)
j_ind_lag1,-0.14615941143140324,Expands Expression,Expands Expression,0.2724849146555579,0.5916859270096473,spec_govprot_attack,Mixed Outcome,,-0.146 (0.272)
Intercept,-1.631039185112021,Contracts Expression,Contracts Expression,0.6098548086424358,0.007484718153368372,spec_c_reform_decision,Mixed Outcome,***,-1.631*** (0.61)
Intercept,-3.6166650591515705,Expands Expression,Expands Expression,0.7094567813245815,3.4363309763611213e-07,spec_c_reform_decision,Mixed Outcome,***,-3.617*** (0.709)
wdj_citizen_lag1,-0.2088768294939568,Contracts Expression,Contracts Expression,0.39373294484887417,0.5957626643589634,spec_c_reform_decision,Mixed Outcome,,-0.209 (0.394)
wdj_citizen_lag1,-0.7966292889894039,Expands Expression,Expands Expression,0.6345360294473108,0.20931485875547295,spec_c_reform_decision,Mixed Outcome,,-0.797 (0.635)
v2jureform_lag1,-0.31940088565261465,Contracts Expression,Contracts Expression,0.12448650585259613,0.010295387531733346,spec_c_reform_decision,Mixed Outcome,**,-0.319** (0.124)
v2jureform_lag1,-0.12792707361797984,Expands Expression,Expands Expression,0.24957094052448542,0.608239536858521,spec_c_reform_decision,Mixed Outcome,,-0.128 (0.25)
v2x_polyarchy_lag1,3.267963101064525,Contracts Expression,Contracts Expression,1.1605981165599224,0.004866234993331942,spec_c_reform_decision,Mixed Outcome,***,3.268*** (1.161)
v2x_polyarchy_lag1,5.199037601032249,Expands Expression,Expands Expression,1.292384142988906,5.750377752719418e-05,spec_c_reform_decision,Mixed Outcome,***,5.199*** (1.292)
v2jureview_lag1,0.6132989582567506,Contracts Expression,Contracts Expression,0.2985129037064799,0.039925963819260626,spec_c_reform_decision,Mixed Outcome,**,0.613** (0.299)
v2jureview_lag1,0.3364903005575277,Expands Expression,Expands Expression,0.3423411486213176,0.32565207765775006,spec_c_reform_decision,Mixed Outcome,,0.336 (0.342)
legal_common,-1.811721179940078,Contracts Expression,Contracts Expression,0.37366052276924455,1.2435133047834456e-06,spec_c_reform_decision,Mixed Outcome,***,-1.812*** (0.374)
legal_common,-0.7467743684099858,Expands Expression,Expands Expression,0.5175753545451923,0.1490677564328853,spec_c_reform_decision,Mixed Outcome,,-0.747 (0.518)
legal_civil,-0.3502923740865204,Contracts Expression,Contracts Expression,0.3368990955350436,0.2984539406944203,spec_c_reform_decision,Mixed Outcome,,-0.35 (0.337)
legal_civil,0.10350261905746351,Expands Expression,Expands Expression,0.44338499227674927,0.8154218105643357,spec_c_reform_decision,Mixed Outcome,,0.104 (0.443)
high_court,0.37611678822400124,Contracts Expression,Contracts Expression,0.24709169166760098,0.12796524514478566,spec_c_reform_decision,Mixed Outcome,,0.376 (0.247)
high_court,0.48357333374436273,Expands Expression,Expands Expression,0.31328287760077533,0.12269309268382195,spec_c_reform_decision,Mixed Outcome,,0.484 (0.313)
j_ind_lag1,0.2376029213164142,Contracts Expression,Contracts Expression,0.2462815622372631,0.33466438142759913,spec_c_reform_decision,Mixed Outcome,,0.238 (0.246)
j_ind_lag1,-0.1829754057845609,Expands Expression,Expands Expression,0.2325042882262336,0.43129563605692767,spec_c_reform_decision,Mixed Outcome,,-0.183 (0.233)
mode_press_newspapers,0.8767235212107355,Contracts Expression,Contracts Expression,0.388017891418378,0.023852765406444352,spec_c_reform_decision,Mixed Outcome,**,0.877** (0.388)
mode_press_newspapers,0.5456284680258284,Expands Expression,Expands Expression,0.47189240013660705,0.24757641755095483,spec_c_reform_decision,Mixed Outcome,,0.546 (0.472)
mode_public_speech,-0.3417259790553705,Contracts Expression,Contracts Expression,0.26807679155741426,0.20240422945551184,spec_c_reform_decision,Mixed Outcome,,-0.342 (0.268)
mode_public_speech,-0.2850259148553834,Expands Expression,Expands Expression,0.22660947991210975,0.20846966531544187,spec_c_reform_decision,Mixed Outcome,,-0.285 (0.227)
mode_public_documents,0.44058877866218343,Contracts Expression,Contracts Expression,0.4134904759362029,0.28663367225710923,spec_c_reform_decision,Mixed Outcome,,0.441 (0.413)
mode_public_documents,-0.2993860380271232,Expands Expression,Expands Expression,0.36389546132619427,0.41066416920184745,spec_c_reform_decision,Mixed Outcome,,-0.299 (0.364)
mode_audio_visual_broadcasting,0.5223196662100867,Contracts Expression,Contracts Expression,0.4046898640719772,0.19681933226290882,spec_c_reform_decision,Mixed Outcome,,0.522 (0.405)
mode_audio_visual_broadcasting,0.6003884320003889,Expands Expression,Expands Expression,0.4006170143347246,0.13396202886925276,spec_c_reform_decision,Mixed Outcome,,0.6 (0.401)
