row_id,case_id,indep1,indep2,attack1,attack2,attack3,attack4,attack5,dejure1,dejure2,dejure3,dejure4,dejure5,dejure6,full1,full2,full3,full4
602,Nigeria_2022_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
603,Nigeria_2022_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
604,Nigeria_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
605,Nigeria_2023_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
606,Nigeria_2023_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
607,Nigeria_2023_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
608,Pakistan_2013_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
609,Pakistan_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
610,Pakistan_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
611,Pakistan_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
612,Pakistan_2020_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
613,Pakistan_2020_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
614,Pakistan_2023_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
615,Philippines_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
616,Philippines_2014_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
617,Philippines_2023_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
618,Poland_2009_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
619,Poland_2016_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
620,Poland_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
621,Poland_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
622,Poland_2023_01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
623,Poland_2023_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
624,Poland_2024_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
625,Singapore_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
626,Singapore_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
627,Singapore_2020_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
628,Singapore_2020_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
629,Singapore_2020_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
630,Somalia_2022_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
631,South Africa_2005_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
632,South Africa_2005_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
633,South Africa_2005_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
634,South Africa_2005_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
635,South Africa_2005_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
636,South Africa_2006_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
637,South Africa_2007_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
638,South Africa_2009_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
639,South Africa_2010_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
640,South Africa_2011_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
641,South Africa_2011_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
642,South Africa_2011_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
643,South Africa_2011_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
644,South Africa_2012_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
645,South Africa_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
646,South Africa_2014_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
647,South Africa_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
648,South Africa_2014_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
649,South Africa_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
650,South Africa_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
651,South Africa_2016_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
652,South Africa_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
653,South Africa_2016_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
654,South Africa_2017_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
655,South Africa_2018_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
656,South Africa_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
657,South Africa_2018_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
658,South Africa_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
659,South Africa_2019_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
660,South Africa_2019_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
661,South Africa_2020_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
662,South Africa_2020_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
663,South Africa_2020_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
664,South Africa_2020_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
665,South Africa_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
666,South Africa_2021_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
667,South Africa_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
668,South Africa_2021_06,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
669,South Africa_2021_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
670,South Africa_2021_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
671,South Africa_2022_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
672,South Africa_2022_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
673,South Africa_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
674,South Africa_2022_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
675,South Africa_2023_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
676,South Africa_2023_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
677,South Africa_2023_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
678,Thailand_2013_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
679,Thailand_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
680,Thailand_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
681,Thailand_2015_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
682,Thailand_2015_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
683,Thailand_2015_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
684,Thailand_2015_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
685,Thailand_2015_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
686,Thailand_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
687,Thailand_2015_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
688,Thailand_2015_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
689,Thailand_2015_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
690,Thailand_2015_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
691,Thailand_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
692,Thailand_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
693,Thailand_2023_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
694,Turkey_1999_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
695,Turkey_1999_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
696,Turkey_1999_08,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
697,Turkey_1999_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
698,Turkey_1999_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
699,Turkey_1999_10,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
700,Turkey_1999_09,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
701,Turkey_1999_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
702,Turkey_1999_06,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
703,Turkey_1999_07,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
704,Turkey_2000_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
705,Turkey_2005_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
706,Turkey_2005_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
707,Turkey_2006_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
708,Turkey_2012_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
709,Turkey_2012_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
710,Turkey_2012_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
711,Turkey_2014_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
712,Turkey_2014_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
713,Turkey_2014_06,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
714,Turkey_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
715,Turkey_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
716,Turkey_2014_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
717,Turkey_2014_08,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
718,Turkey_2015_08,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
719,Turkey_2015_09,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
720,Turkey_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
721,Turkey_2015_11,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
722,Turkey_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
723,Turkey_2015_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
724,Turkey_2015_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
725,Turkey_2015_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
726,Turkey_2015_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
727,Turkey_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
728,Turkey_2016_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
729,Turkey_2016_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
730,Turkey_2016_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
731,Turkey_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
732,Turkey_2018_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
733,Turkey_2018_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
734,Turkey_2018_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
735,Turkey_2019_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
736,Turkey_2019_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
737,Turkey_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
738,Turkey_2021_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
739,Turkey_2021_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
740,Turkey_2021_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
741,Turkey_2021_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
742,Turkey_2021_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
743,Turkey_2022_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
744,Turkey_2023_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
745,Turkey_2023_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
746,Turkey_2023_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
747,Turkey_2023_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
748,Turkey_2023_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
749,Uganda_2010_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
750,Uganda_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
751,Uganda_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
752,Uganda_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
753,Uganda_2021_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
754,Uganda_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
755,United States_1940_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
756,United States_1964_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
757,United States_1964_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
758,United States_1971_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
759,United States_1971_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
760,United States_1972_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
761,United States_1976_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
762,United States_1977_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
763,United States_1979_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
764,United States_1980_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
765,United States_1982_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
766,United States_1987_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
767,United States_1989_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
768,United States_1992_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
769,United States_1994_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
770,United States_1996_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
771,United States_1997_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
772,United States_2002_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
773,United States_2003_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
774,United States_2003_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
775,United States_2007_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
776,United States_2010_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
777,United States_2011_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
778,United States_2012_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
779,United States_2012_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
780,United States_2012_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
781,United States_2013_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
782,United States_2013_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
783,United States_2013_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
784,United States_2014_24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
785,United States_2014_29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
786,United States_2014_25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
787,United States_2014_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
788,United States_2014_14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
789,United States_2014_21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
790,United States_2014_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
791,United States_2014_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
792,United States_2014_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
793,United States_2014_23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
794,United States_2014_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
795,United States_2014_15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
796,United States_2014_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
797,United States_2014_17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
798,United States_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
799,United States_2014_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
800,United States_2014_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
801,United States_2014_28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
802,United States_2014_30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
803,United States_2014_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
804,United States_2014_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
805,United States_2014_18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
806,United States_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
807,United States_2014_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
808,United States_2014_19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
809,United States_2014_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
810,United States_2014_27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
811,United States_2014_22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
812,United States_2014_26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
813,United States_2015_44,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
814,United States_2015_43,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
815,United States_2015_42,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
816,United States_2015_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
817,United States_2015_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
818,United States_2015_36,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
819,United States_2015_30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
820,United States_2015_33,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
821,United States_2015_37,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
822,United States_2015_34,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
823,United States_2015_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
824,United States_2015_29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
825,United States_2015_48,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
826,United States_2015_41,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
827,United States_2015_40,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
828,United States_2015_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
829,United States_2015_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
830,United States_2015_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
831,United States_2015_28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
832,United States_2015_46,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
833,United States_2015_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
834,United States_2015_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
835,United States_2015_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
836,United States_2015_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
837,United States_2015_39,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
838,United States_2015_14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
839,United States_2015_31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
840,United States_2015_25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
841,United States_2015_26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
842,United States_2015_45,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
843,United States_2015_32,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
844,United States_2015_15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
845,United States_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
846,United States_2015_49,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
847,United States_2015_35,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
848,United States_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
849,United States_2015_17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
850,United States_2015_23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
851,United States_2015_47,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
852,United States_2015_21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
853,United States_2015_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
854,United States_2015_24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
855,United States_2015_38,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
856,United States_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
857,United States_2015_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
858,United States_2015_19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
859,United States_2015_22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
860,United States_2015_27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
861,United States_2016_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
862,United States_2016_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
863,United States_2016_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
864,United States_2016_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
865,United States_2016_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
866,United States_2016_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
867,United States_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
868,United States_2016_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
869,United States_2016_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
870,United States_2016_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
871,United States_2016_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
872,United States_2017_14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
873,United States_2017_23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
874,United States_2017_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
875,United States_2017_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
876,United States_2017_25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
877,United States_2017_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
878,United States_2017_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
879,United States_2017_18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
880,United States_2017_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
881,United States_2017_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
882,United States_2017_24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
883,United States_2017_15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
884,United States_2017_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
885,United States_2017_21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
886,United States_2017_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
887,United States_2017_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
888,United States_2017_19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
889,United States_2017_17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
890,United States_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
891,United States_2017_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
892,United States_2017_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
893,United States_2017_22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
894,United States_2017_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
895,United States_2017_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
896,United States_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
897,United States_2018_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
898,United States_2018_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
899,United States_2018_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
900,United States_2018_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
901,United States_2018_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
902,United States_2018_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
903,United States_2018_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
904,United States_2018_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
905,United States_2018_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
906,United States_2018_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
907,United States_2018_14,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
908,United States_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
909,United States_2018_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
910,United States_2018_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
