,Intercept,"bs(year, df=4)[0]","bs(year, df=4)[1]","bs(year, df=4)[2]","bs(year, df=4)[3]",v2x_polyarchy_lag1,"bs(year, df=4)[0]:v2x_polyarchy_lag1","bs(year, df=4)[1]:v2x_polyarchy_lag1","bs(year, df=4)[2]:v2x_polyarchy_lag1","bs(year, df=4)[3]:v2x_polyarchy_lag1",wdj_expression_lag1,v2jupoatck_lag1,v2jureview_lag1,legal_common,legal_civil,high_court,j_ind_lag1
479,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.829,0.0011988638993012171,0.055041173687918096,0.6999808128928904,0.07277914951989026,0.920634921,0.701,1.753,0.0,1.0,0.0,1.222
480,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.829,0.0011988638993012171,0.055041173687918096,0.6999808128928904,0.07277914951989026,0.920634921,0.701,1.753,0.0,1.0,0.0,1.222
481,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.829,0.0011988638993012171,0.055041173687918096,0.6999808128928904,0.07277914951989026,0.920634921,0.701,1.753,0.0,1.0,0.0,1.222
482,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,0.0,2.222
483,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,0.0,2.222
484,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,1.0,1.598
485,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,0.0,2.222
486,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,0.0,2.222
487,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,0.0,2.222
488,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.837,0.0006197417742607247,0.037563237539913925,0.6552985021673068,0.14351851851851852,0.920634921,0.898,1.753,0.0,1.0,0.0,2.222
490,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.841,0.00026270304039983336,0.02235894766069693,0.5691931641137179,0.24918518518518518,0.920634921,1.22,1.753,0.0,1.0,1.0,1.72
491,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.841,0.00026270304039983336,0.02235894766069693,0.5691931641137179,0.24918518518518518,0.920634921,1.22,1.753,0.0,1.0,0.0,2.589
492,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.841,0.00026270304039983336,0.02235894766069693,0.5691931641137179,0.24918518518518518,0.920634921,1.22,1.753,0.0,1.0,0.0,2.589
493,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.626,0.009562218349313057,0.13416102657011625,0.48226965122210314,0.0,0.908119658,-1.531,1.707,0.0,1.0,1.0,1.08
494,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.658,0.005549562682215742,0.10975801749271136,0.5426924198250728,0.0,0.900966184,-1.922,1.707,0.0,1.0,1.0,1.08
495,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.13,0.001985764193946801,0.027860916060886764,0.10015184450299267,0.0,0.0,-1.144,1.087,0.0,0.0,1.0,-0.755
496,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.227,0.0026227143343055146,0.04339649204574894,0.1809804716199711,0.0,0.0,-0.597,-1.255,0.0,1.0,0.0,-0.59
501,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.89,0.013594847173943483,0.19074011764760937,0.6856549354435651,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
503,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.89,0.013594847173943483,0.19074011764760937,0.6856549354435651,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
504,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.89,0.013594847173943483,0.19074011764760937,0.6856549354435651,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
506,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.889,0.010271334992059924,0.1699536626813692,0.7087737412782129,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
508,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.889,0.010271334992059924,0.1699536626813692,0.7087737412782129,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
510,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.883,0.007447209496043314,0.1472892544773011,0.7282635360266554,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
511,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.883,0.007447209496043314,0.1472892544773011,0.7282635360266554,0.0,0.0,2.313,1.057,0.0,1.0,1.0,1.789
513,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.883,0.007447209496043314,0.1472892544773011,0.7282635360266554,0.0,0.0,2.313,1.057,0.0,1.0,1.0,1.789
515,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.883,0.007447209496043314,0.1472892544773011,0.7282635360266554,0.0,0.0,2.313,1.057,0.0,1.0,0.0,2.153
517,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.883,0.005230413253736869,0.12480347180444362,0.7517548666564972,0.0012112482853223593,0.0,2.313,1.057,0.0,1.0,1.0,1.789
518,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.886,0.0035158730158730157,0.1023509700176367,0.7704102488732119,0.009722908093278464,0.0,2.313,1.057,0.0,1.0,1.0,1.789
520,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.866,0.001252371696978111,0.05749777613237283,0.7312224173283993,0.07602743484224965,0.62962963,2.313,1.057,0.0,1.0,0.0,2.153
524,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.866,0.0006412143088527928,0.038864711719910947,0.6780029902949674,0.14849108367626887,0.62962963,2.313,1.057,0.0,1.0,0.0,2.153
525,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.866,0.0006412143088527928,0.038864711719910947,0.6780029902949674,0.14849108367626887,0.62962963,2.313,1.057,0.0,1.0,0.0,2.153
526,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.868,0.00027113702623906703,0.02307677356656948,0.5874669042220062,0.2571851851851852,0.62962963,2.313,1.057,0.0,1.0,0.0,2.153
528,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.868,0.00027113702623906703,0.02307677356656948,0.5874669042220062,0.2571851851851852,0.62962963,2.313,1.057,0.0,1.0,0.0,2.153
542,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.738,0.011273030577944147,0.15816427733026484,0.5685543172554507,0.0,0.393939394,-0.784,1.784,0.0,1.0,1.0,-0.062
545,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.738,0.011273030577944147,0.15816427733026484,0.5685543172554507,0.0,0.393939394,-0.784,1.784,0.0,1.0,1.0,-0.062
552,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.555,0.0022023809523809526,0.06411375661375662,0.4825933274544386,0.006090534979423868,0.393939394,-0.843,1.784,0.0,1.0,1.0,-0.056
553,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.481,0.001201999167013744,0.043405525475496316,0.41857766054267515,0.017814814814814815,0.393939394,-1.08,1.784,0.0,1.0,1.0,-0.33
556,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.45,0.0001405664306538942,0.011963765097875884,0.30456233513813685,0.13333333333333333,0.494152047,-0.567,1.784,0.0,1.0,1.0,-0.758
559,1.0,1.156925355176084e-05,0.0032522457206616583,0.29440422343456574,0.7023319615912208,0.434,5.021056041464205e-06,0.0014114746427671596,0.12777143297060153,0.30481207133058985,0.447089947,-0.373,1.784,0.0,1.0,1.0,-1.293
560,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.229,0.003498000003183211,0.049078075214946684,0.17642132608604094,0.0,0.0,0.227,0.764,0.0,1.0,0.0,-1.597
561,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.23,0.002657375757225852,0.0439700139670584,0.18337228402023506,0.0,0.873015873,0.412,0.764,0.0,1.0,0.0,-1.597
562,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.23,0.002657375757225852,0.0439700139670584,0.18337228402023506,0.0,0.873015873,0.412,0.764,0.0,1.0,0.0,-1.597
563,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.23,0.002657375757225852,0.0439700139670584,0.18337228402023506,0.0,0.873015873,0.412,0.764,0.0,1.0,0.0,-1.597
564,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.23,0.002657375757225852,0.0439700139670584,0.18337228402023506,0.0,0.873015873,0.412,0.764,0.0,1.0,0.0,-1.597
565,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.234,0.0019735526863806745,0.03903248646397334,0.19299396084964596,0.0,0.873015873,0.412,0.764,0.0,1.0,0.0,-1.597
566,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.539,0.006227502318020584,0.10304277186193252,0.42972896124742044,0.0,0.0,-0.35,1.883,0.0,0.0,0.0,1.542
567,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.539,0.006227502318020584,0.10304277186193252,0.42972896124742044,0.0,0.0,-0.35,1.883,0.0,0.0,0.0,1.542
568,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.534,0.003163126475079828,0.075475712280377,0.45462865095647736,0.0007325102880658437,0.777777778,-0.35,1.883,0.0,0.0,0.0,1.542
569,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.534,0.003163126475079828,0.075475712280377,0.45462865095647736,0.0007325102880658437,0.777777778,-0.35,1.883,0.0,0.0,1.0,1.333
570,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.512,0.0020317460317460317,0.05914638447971782,0.4452032137958064,0.005618655692729766,0.777777778,-0.924,1.883,0.0,0.0,0.0,1.802
571,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.496,0.0012394835485214492,0.04475912814105234,0.43163101794005587,0.01837037037037037,0.851851852,-0.924,1.883,0.0,0.0,0.0,1.594
572,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.501,0.0007245245036790227,0.03326372499113024,0.4230282114105405,0.0439835390946502,0.851851852,-0.915,1.883,0.0,0.0,0.0,1.594
573,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.48,0.0006941552131056504,0.03186943711725053,0.4052964899741705,0.04213991769547325,0.0,0.818,1.314,0.0,0.0,0.0,1.337
574,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.323,0.003731879867756305,0.061749193527651576,0.257518468428417,0.0,0.633986928,0.712,0.441,0.0,0.0,0.0,-0.101
575,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.323,0.003731879867756305,0.061749193527651576,0.257518468428417,0.0,0.633986928,0.712,0.441,0.0,0.0,0.0,-0.101
576,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.325,0.002741045397750937,0.05421178675551853,0.2680471678467305,0.0,0.633986928,0.712,0.441,0.0,0.0,0.0,-0.238
577,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.325,0.002741045397750937,0.05421178675551853,0.2680471678467305,0.0,0.633986928,0.712,0.441,0.0,0.0,0.0,-0.238
578,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.325,0.002741045397750937,0.05421178675551853,0.2680471678467305,0.0,0.633986928,0.712,0.441,0.0,0.0,0.0,-0.238
579,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.777,0.0046025267249757045,0.10982140157650362,0.6615102280771216,0.0010658436213991768,0.763888889,1.205,0.879,0.0,0.0,0.0,0.687
581,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.355,0.005422663760393187,0.07608173232011384,0.2734915753735569,0.0,0.711111111,-0.317,-0.761,0.0,0.0,0.0,-0.24
582,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
583,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
584,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
585,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
586,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
587,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
588,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
589,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
590,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.357,0.004124709327520126,0.06824910863582542,0.2846256756314083,0.0,0.711111111,0.1,-0.761,0.0,0.0,0.0,-0.24
591,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.37,0.0031205747605164507,0.06171803415243647,0.305161391087047,0.0,0.711111111,0.1,-0.484,0.0,0.0,0.0,-0.176
595,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.481,0.011750402731412563,0.12361710124148183,0.345588828858762,0.0,0.0,-0.067,1.421,0.0,0.0,0.0,0.586
596,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.481,0.011750402731412563,0.12361710124148183,0.345588828858762,0.0,0.0,-0.067,1.421,0.0,0.0,0.0,0.586
597,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.506,0.009904763044605039,0.11954227820636741,0.3765335791734717,0.0,0.0,-0.067,1.421,0.0,0.0,0.0,0.586
598,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.554,0.004672428154935443,0.09241024573094543,0.45691732611411906,0.0,0.953703704,0.188,1.421,0.0,0.0,0.0,0.677
599,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.556,0.0022063492063492066,0.06422927689594357,0.4834628649813835,0.006101508916323732,0.907407407,0.022,1.421,0.0,0.0,0.0,0.879
600,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.556,0.0022063492063492066,0.06422927689594357,0.4834628649813835,0.006101508916323732,0.907407407,0.022,1.421,0.0,0.0,0.0,0.879
603,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.488,0.0001524364847980008,0.012974038595029847,0.3302809323275795,0.14459259259259258,0.907407407,-0.161,1.421,0.0,0.0,0.0,0.842
605,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.49,4.5351473922902495e-05,0.006082136558327035,0.2533238151227569,0.23054869684499316,0.907407407,0.615,1.421,0.0,0.0,0.0,0.489
607,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.466,0.009121777823687643,0.1100922957394609,0.346768078843553,0.0,0.0,-2.535,1.579,0.0,0.0,0.0,-0.141
608,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.47,0.007179301316576896,0.10072792729705213,0.36208743781851194,0.0,0.0,-1.141,1.579,0.0,0.0,1.0,0.697
609,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.47,0.007179301316576896,0.10072792729705213,0.36208743781851194,0.0,0.0,-1.141,1.579,0.0,0.0,0.0,-0.164
610,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.419,0.0016626984126984126,0.04840299823633157,0.36433622378992747,0.004598079561042524,0.0,-1.253,1.757,0.0,0.0,0.0,-0.164
611,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.368,0.0005321856633809987,0.024433235123225407,0.3107273089801974,0.032307270233196156,0.0,-0.642,1.757,0.0,0.0,0.0,-0.41
612,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.368,0.0005321856633809987,0.024433235123225407,0.3107273089801974,0.032307270233196156,0.0,-0.642,1.757,0.0,0.0,0.0,-0.41
614,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.521,0.00795833188497141,0.11165797898247695,0.40137777681583986,0.0,0.0,0.132,1.821,0.0,0.0,1.0,0.94
615,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.521,0.00795833188497141,0.11165797898247695,0.40137777681583986,0.0,0.0,0.132,1.821,0.0,0.0,0.0,0.597
616,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.411,3.803970567818964e-05,0.0051015471948416555,0.2124818122764349,0.19337860082304528,0.359477124,0.692,1.821,0.0,0.0,1.0,0.224
619,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.694,0.0017342773844231567,0.06262668332639178,0.6039353355854813,0.0257037037037037,0.559178744,-4.259,1.76,0.0,1.0,1.0,-0.293
620,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.587,0.00018336109954185753,0.01560606691656254,0.3972846460579696,0.1739259259259259,0.449074074,-4.26,1.76,0.0,1.0,0.0,0.963
622,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.578,5.349622842334212e-05,0.0071744386341082165,0.29881870436929286,0.2719533607681756,0.449074074,-2.65,1.76,0.0,1.0,1.0,-0.433
624,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.414,0.00632389520226135,0.08872630191697783,0.3189451048018382,0.0,0.0,2.621,1.667,1.0,0.0,0.0,0.374
625,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.414,0.004783276363006533,0.07914602514070511,0.33007011123642305,0.0,0.0,2.621,1.667,1.0,0.0,0.0,0.374
626,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.403,0.0005828011476699524,0.02675704824635826,0.340280178040814,0.03537997256515775,0.305555556,2.621,1.667,1.0,0.0,0.0,0.132
627,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.403,0.0005828011476699524,0.02675704824635826,0.340280178040814,0.03537997256515775,0.305555556,2.621,1.667,1.0,0.0,0.0,0.132
628,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.403,0.0005828011476699524,0.02675704824635826,0.340280178040814,0.03537997256515775,0.305555556,2.621,1.667,1.0,0.0,0.0,0.132
630,1.0,0.07199552001001348,0.3709264345680147,0.555190019139965,0.0,0.764,0.055004577287650305,0.2833877960099632,0.4241651746229333,0.0,0.0,0.35,1.237,0.0,0.0,0.0,0.909
631,1.0,0.07199552001001348,0.3709264345680147,0.555190019139965,0.0,0.764,0.055004577287650305,0.2833877960099632,0.4241651746229333,0.0,0.0,0.35,1.237,0.0,0.0,1.0,1.392
632,1.0,0.07199552001001348,0.3709264345680147,0.555190019139965,0.0,0.764,0.055004577287650305,0.2833877960099632,0.4241651746229333,0.0,0.0,0.35,1.237,0.0,0.0,1.0,1.392
633,1.0,0.07199552001001348,0.3709264345680147,0.555190019139965,0.0,0.764,0.055004577287650305,0.2833877960099632,0.4241651746229333,0.0,0.0,0.35,1.237,0.0,0.0,0.0,0.909
634,1.0,0.07199552001001348,0.3709264345680147,0.555190019139965,0.0,0.764,0.055004577287650305,0.2833877960099632,0.4241651746229333,0.0,0.0,0.35,1.237,0.0,0.0,0.0,0.909
635,1.0,0.0639075984630879,0.3578554857707996,0.5768184136759497,0.0,0.778,0.049720111604282385,0.27841156792968214,0.44876472583988886,0.0,0.0,0.35,1.237,0.0,0.0,1.0,1.392
636,1.0,0.05621181712215668,0.3437527424213736,0.5990013524327411,0.0,0.779,0.04378900553816005,0.26778338634625004,0.46662205354510533,0.0,0.0,0.35,1.237,0.0,0.0,1.0,1.392
637,1.0,0.04208971485259758,0.31236479813333684,0.6450589407971398,0.0,0.775,0.03261952901076313,0.24208271855333605,0.4999206791177833,0.0,0.0,0.416,1.237,0.0,0.0,0.0,1.28
638,1.0,0.035709913821129854,0.2950360602284502,0.6689476294989446,0.0,0.775,0.027675183211375638,0.2286529466770489,0.5184344128616821,0.0,0.0,0.48,1.237,0.0,0.0,1.0,1.392
639,1.0,0.029815292789976786,0.27658845383880104,0.6934189406099519,0.0,0.778,0.02319629779060194,0.2151858170865872,0.5394799357945426,0.0,0.0,0.315,1.237,0.0,0.0,1.0,1.392
640,1.0,0.029815292789976786,0.27658845383880104,0.6934189406099519,0.0,0.778,0.02319629779060194,0.2151858170865872,0.5394799357945426,0.0,0.0,0.315,1.237,0.0,0.0,0.0,1.28
641,1.0,0.029815292789976786,0.27658845383880104,0.6934189406099519,0.0,0.778,0.02319629779060194,0.2151858170865872,0.5394799357945426,0.0,0.0,0.315,1.237,0.0,0.0,0.0,1.28
642,1.0,0.029815292789976786,0.27658845383880104,0.6934189406099519,0.0,0.778,0.02319629779060194,0.2151858170865872,0.5394799357945426,0.0,0.0,0.315,1.237,0.0,0.0,0.0,1.28
643,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.777,0.018981419796897218,0.1996891635439322,0.558258877387231,0.0,0.0,0.315,1.237,0.0,0.0,0.0,1.28
644,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.765,0.011685458525917713,0.16395077528137209,0.5893550849599184,0.0,0.0,0.287,1.237,0.0,0.0,0.0,1.494
645,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.765,0.011685458525917713,0.16395077528137209,0.5893550849599184,0.0,0.0,0.287,1.237,0.0,0.0,0.0,1.494
646,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.765,0.011685458525917713,0.16395077528137209,0.5893550849599184,0.0,0.0,0.287,1.237,0.0,0.0,0.0,1.494
647,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.765,0.011685458525917713,0.16395077528137209,0.5893550849599184,0.0,0.0,0.287,1.237,0.0,0.0,0.0,1.494
648,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.758,0.0087577861912052,0.1449098721175229,0.6043312664666877,0.0,0.0,0.287,1.237,0.0,0.0,0.0,1.494
649,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.758,0.0087577861912052,0.1449098721175229,0.6043312664666877,0.0,0.0,0.287,1.237,0.0,0.0,1.0,1.554
650,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.755,0.0063676593086214065,0.12593815077051226,0.6226941899208662,0.0,0.0,0.333,1.237,0.0,0.0,1.0,1.554
651,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.755,0.0063676593086214065,0.12593815077051226,0.6226941899208662,0.0,0.0,0.333,1.237,0.0,0.0,1.0,1.554
652,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.755,0.0063676593086214065,0.12593815077051226,0.6226941899208662,0.0,0.0,0.333,1.237,0.0,0.0,0.0,1.494
653,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.752,0.004454440279513166,0.10628789444727248,0.6402261152046272,0.0010315500685871056,0.0,0.333,1.237,0.0,0.0,0.0,1.494
654,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.738,0.0029285714285714284,0.08525396825396826,0.6417186948853616,0.008098765432098766,0.0,0.333,1.237,0.0,0.0,1.0,1.554
655,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.738,0.0029285714285714284,0.08525396825396826,0.6417186948853616,0.008098765432098766,0.0,0.333,1.237,0.0,0.0,1.0,1.554
656,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.738,0.0029285714285714284,0.08525396825396826,0.6417186948853616,0.008098765432098766,0.0,0.333,1.237,0.0,0.0,0.0,1.494
657,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.747,0.001866722199083715,0.0674094127446897,0.6500571983895599,0.027666666666666666,0.0,0.373,1.237,0.0,0.0,0.0,1.494
658,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.747,0.001866722199083715,0.0674094127446897,0.6500571983895599,0.027666666666666666,0.0,0.373,1.237,0.0,0.0,0.0,1.494
659,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.747,0.001866722199083715,0.0674094127446897,0.6500571983895599,0.027666666666666666,0.0,0.373,1.237,0.0,0.0,1.0,1.869
660,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.727,0.0010513559165162664,0.04826891830050236,0.6138553087733791,0.06382441700960219,0.0,0.744,1.237,0.0,0.0,0.0,1.377
661,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.727,0.0010513559165162664,0.04826891830050236,0.6138553087733791,0.06382441700960219,0.0,0.744,1.237,0.0,0.0,1.0,1.869
662,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.727,0.0010513559165162664,0.04826891830050236,0.6138553087733791,0.06382441700960219,0.0,0.744,1.237,0.0,0.0,1.0,1.869
