variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
v2jureform_lag1,-0.1542144453344391,Expands Expression,Expands Expression,0.16698233406999738,0.3557271736589871,spec_c_reform,Mixed Outcome,,-0.154 (0.167)
v2x_polyarchy_lag1,-5.359902058755802,Contracts Expression,Contracts Expression,1.3409049476005237,6.408871611369455e-05,spec_c_reform,Mixed Outcome,***,-5.36*** (1.341)
v2x_polyarchy_lag1,-1.7862228364897825,Expands Expression,Expands Expression,0.7888218712939947,0.02354838735332965,spec_c_reform,Mixed Outcome,**,-1.786** (0.789)
v2jureview_lag1,-0.33088841003968905,Contracts Expression,Contracts Expression,0.3413985415915019,0.3324381877917101,spec_c_reform,Mixed Outcome,,-0.331 (0.341)
v2jureview_lag1,0.4589267893242368,Expands Expression,Expands Expression,0.35891137509224064,0.20101566239373514,spec_c_reform,Mixed Outcome,,0.459 (0.359)
legal_common,0.9518746979790244,Contracts Expression,Contracts Expression,0.5218581026504467,0.0681504734907919,spec_c_reform,Mixed Outcome,*,0.952* (0.522)
legal_common,-1.2873286169669345,Expands Expression,Expands Expression,0.4448637338885893,0.003806597072480455,spec_c_reform,Mixed Outcome,***,-1.287*** (0.445)
legal_civil,0.14986337904833077,Contracts Expression,Contracts Expression,0.44433499008345867,0.7359091029679288,spec_c_reform,Mixed Outcome,,0.15 (0.444)
legal_civil,-0.5086711653998177,Expands Expression,Expands Expression,0.3095301352353485,0.10030732040053315,spec_c_reform,Mixed Outcome,,-0.509 (0.31)
high_court,-0.47856622435100893,Contracts Expression,Contracts Expression,0.28586312147862325,0.09410904188710094,spec_c_reform,Mixed Outcome,*,-0.479* (0.286)
high_court,-0.04758263406844487,Expands Expression,Expands Expression,0.14113339913999112,0.7360064519145166,spec_c_reform,Mixed Outcome,,-0.048 (0.141)
j_ind_lag1,0.1789691457134348,Contracts Expression,Contracts Expression,0.23991496798215675,0.4556860990096394,spec_c_reform,Mixed Outcome,,0.179 (0.24)
j_ind_lag1,0.4118932829328606,Expands Expression,Expands Expression,0.1837584002584276,0.024994117935515023,spec_c_reform,Mixed Outcome,**,0.412** (0.184)
Intercept,3.714252649914039,Contracts Expression,Contracts Expression,0.7821801649506768,2.0484006537558633e-06,spec_im_reform,Mixed Outcome,***,3.714*** (0.782)
Intercept,1.6083887123736127,Expands Expression,Expands Expression,0.5784901699416104,0.005430508939570555,spec_im_reform,Mixed Outcome,***,1.608*** (0.578)
wdj_intermediaries_lag1,0.3776526630740161,Contracts Expression,Contracts Expression,0.9504026958447784,0.6911015052994267,spec_im_reform,Mixed Outcome,,0.378 (0.95)
wdj_intermediaries_lag1,-0.42289196515242083,Expands Expression,Expands Expression,0.5721735396695323,0.459847866535108,spec_im_reform,Mixed Outcome,,-0.423 (0.572)
v2jureform_lag1,0.17679695822811947,Contracts Expression,Contracts Expression,0.24969597108640293,0.47891488967228446,spec_im_reform,Mixed Outcome,,0.177 (0.25)
v2jureform_lag1,-0.14741362362693722,Expands Expression,Expands Expression,0.1831406828595648,0.4208657669684701,spec_im_reform,Mixed Outcome,,-0.147 (0.183)
v2x_polyarchy_lag1,-5.3655167906379075,Contracts Expression,Contracts Expression,1.3798209870179399,0.00010084071466705648,spec_im_reform,Mixed Outcome,***,-5.366*** (1.38)
v2x_polyarchy_lag1,-1.7052074981772882,Expands Expression,Expands Expression,0.8030203328233109,0.03371261956692785,spec_im_reform,Mixed Outcome,**,-1.705** (0.803)
v2jureview_lag1,-0.3534549986919666,Contracts Expression,Contracts Expression,0.36040135475488655,0.3267278518695943,spec_im_reform,Mixed Outcome,,-0.353 (0.36)
v2jureview_lag1,0.4466992697739227,Expands Expression,Expands Expression,0.36510548339628657,0.22114844026462188,spec_im_reform,Mixed Outcome,,0.447 (0.365)
legal_common,0.9157252699148349,Contracts Expression,Contracts Expression,0.5547148507030427,0.09877868577302666,spec_im_reform,Mixed Outcome,*,0.916* (0.555)
legal_common,-1.3697867074515788,Expands Expression,Expands Expression,0.4428865932221496,0.0019823690869128275,spec_im_reform,Mixed Outcome,***,-1.37*** (0.443)
legal_civil,0.37445449710835554,Contracts Expression,Contracts Expression,0.4982131315411097,0.45229465290075,spec_im_reform,Mixed Outcome,,0.374 (0.498)
legal_civil,-0.18922545805377577,Expands Expression,Expands Expression,0.3669359628026961,0.6060704614556595,spec_im_reform,Mixed Outcome,,-0.189 (0.367)
high_court,-0.46939393610402547,Contracts Expression,Contracts Expression,0.28919062203653473,0.10456164599652049,spec_im_reform,Mixed Outcome,,-0.469 (0.289)
high_court,-0.0490383423774149,Expands Expression,Expands Expression,0.1452467621700564,0.7356488911569498,spec_im_reform,Mixed Outcome,,-0.049 (0.145)
j_ind_lag1,0.17516695873775287,Contracts Expression,Contracts Expression,0.2554912452006827,0.4929600463027003,spec_im_reform,Mixed Outcome,,0.175 (0.255)
j_ind_lag1,0.38977992360273583,Expands Expression,Expands Expression,0.19445974927137621,0.04502458617708311,spec_im_reform,Mixed Outcome,**,0.39** (0.194)
Intercept,3.992323147269121,Contracts Expression,Contracts Expression,0.79809225018293,5.664066147963531e-07,spec_p_reform,Mixed Outcome,***,3.992*** (0.798)
Intercept,1.7410115763972012,Expands Expression,Expands Expression,0.6125026626516193,0.004476747699284595,spec_p_reform,Mixed Outcome,***,1.741*** (0.613)
wdj_press_lag1,1.6167296259429953,Contracts Expression,Contracts Expression,0.5603815305745938,0.00391349524598696,spec_p_reform,Mixed Outcome,***,1.617*** (0.56)
wdj_press_lag1,1.0395587201195688,Expands Expression,Expands Expression,0.3526696145713631,0.003201637435841428,spec_p_reform,Mixed Outcome,***,1.04*** (0.353)
v2jureform_lag1,0.19910231246421956,Contracts Expression,Contracts Expression,0.23510102302152164,0.39706211064061725,spec_p_reform,Mixed Outcome,,0.199 (0.235)
v2jureform_lag1,-0.13234584982889913,Expands Expression,Expands Expression,0.1741780133664941,0.44735562480675484,spec_p_reform,Mixed Outcome,,-0.132 (0.174)
v2x_polyarchy_lag1,-5.755065374621587,Contracts Expression,Contracts Expression,1.2892950620254007,8.054495492134225e-06,spec_p_reform,Mixed Outcome,***,-5.755*** (1.289)
v2x_polyarchy_lag1,-2.0358742854423793,Expands Expression,Expands Expression,0.7833497522121361,0.009351375777872517,spec_p_reform,Mixed Outcome,***,-2.036*** (0.783)
v2jureview_lag1,-0.41380139275267963,Contracts Expression,Contracts Expression,0.37746387848524043,0.2729617157115508,spec_p_reform,Mixed Outcome,,-0.414 (0.377)
v2jureview_lag1,0.42849194177542,Expands Expression,Expands Expression,0.3532608594500007,0.22514441082308845,spec_p_reform,Mixed Outcome,,0.428 (0.353)
legal_common,1.1122938069217136,Contracts Expression,Contracts Expression,0.5298515213256095,0.035794369517796645,spec_p_reform,Mixed Outcome,**,1.112** (0.53)
legal_common,-1.1883900901639388,Expands Expression,Expands Expression,0.4565396428215557,0.009240168106521958,spec_p_reform,Mixed Outcome,***,-1.188*** (0.457)
legal_civil,0.18613727474580996,Contracts Expression,Contracts Expression,0.44862223913942795,0.6782087330376563,spec_p_reform,Mixed Outcome,,0.186 (0.449)
legal_civil,-0.4632813896958983,Expands Expression,Expands Expression,0.3183406435200331,0.14558600830829402,spec_p_reform,Mixed Outcome,,-0.463 (0.318)
high_court,-0.4876144616210777,Contracts Expression,Contracts Expression,0.28603254490628377,0.08824074673904016,spec_p_reform,Mixed Outcome,*,-0.488* (0.286)
high_court,-0.05038489158206044,Expands Expression,Expands Expression,0.14146009433235554,0.7217077000137282,spec_p_reform,Mixed Outcome,,-0.05 (0.141)
j_ind_lag1,0.16414836144990028,Contracts Expression,Contracts Expression,0.237091392453501,0.4887224938063891,spec_p_reform,Mixed Outcome,,0.164 (0.237)
j_ind_lag1,0.3895432382533085,Expands Expression,Expands Expression,0.17325364430578402,0.024550789182289624,spec_p_reform,Mixed Outcome,**,0.39** (0.173)
Intercept,3.675590746504612,Contracts Expression,Contracts Expression,0.8256511911219552,8.517422822922855e-06,spec_govprot_reform,Mixed Outcome,***,3.676*** (0.826)
Intercept,1.5396552117970865,Expands Expression,Expands Expression,0.6077925859192969,0.01130290785313168,spec_govprot_reform,Mixed Outcome,**,1.54** (0.608)
wdj_govprot_lag1,0.21276372846072272,Contracts Expression,Contracts Expression,0.3176235238185874,0.5029461680533729,spec_govprot_reform,Mixed Outcome,,0.213 (0.318)
wdj_govprot_lag1,0.05745122381531121,Expands Expression,Expands Expression,0.2542476353491549,0.8212281622961891,spec_govprot_reform,Mixed Outcome,,0.057 (0.254)
v2jureform_lag1,0.18461387929776873,Contracts Expression,Contracts Expression,0.24766534686908068,0.45601986660398697,spec_govprot_reform,Mixed Outcome,,0.185 (0.248)
v2jureform_lag1,-0.1509964990084809,Expands Expression,Expands Expression,0.18324272267723915,0.4099256183281903,spec_govprot_reform,Mixed Outcome,,-0.151 (0.183)
v2x_polyarchy_lag1,-5.096674954105114,Contracts Expression,Contracts Expression,1.4483268308157704,0.0004331622367068415,spec_govprot_reform,Mixed Outcome,***,-5.097*** (1.448)
v2x_polyarchy_lag1,-1.6375584390360993,Expands Expression,Expands Expression,0.8760375781587869,0.061584041391125374,spec_govprot_reform,Mixed Outcome,*,-1.638* (0.876)
v2jureview_lag1,-0.38677767818406456,Contracts Expression,Contracts Expression,0.369960407342891,0.29581182854858024,spec_govprot_reform,Mixed Outcome,,-0.387 (0.37)
v2jureview_lag1,0.44222636805773435,Expands Expression,Expands Expression,0.35242674207923885,0.2095500413487723,spec_govprot_reform,Mixed Outcome,,0.442 (0.352)
legal_common,0.8495681572758668,Contracts Expression,Contracts Expression,0.5381361014331228,0.11439947178650833,spec_govprot_reform,Mixed Outcome,,0.85 (0.538)
legal_common,-1.3370048346259873,Expands Expression,Expands Expression,0.44729893333076914,0.0027983413289684907,spec_govprot_reform,Mixed Outcome,***,-1.337*** (0.447)
legal_civil,0.3373777247789262,Contracts Expression,Contracts Expression,0.4779081567893857,0.48022123402098715,spec_govprot_reform,Mixed Outcome,,0.337 (0.478)
legal_civil,-0.3362838671780416,Expands Expression,Expands Expression,0.3734408237901589,0.36785364792545694,spec_govprot_reform,Mixed Outcome,,-0.336 (0.373)
high_court,-0.4355383295091001,Contracts Expression,Contracts Expression,0.2737462595755853,0.11160297392873259,spec_govprot_reform,Mixed Outcome,,-0.436 (0.274)
high_court,-0.031089143670295263,Expands Expression,Expands Expression,0.15221457507959088,0.8381616482249338,spec_govprot_reform,Mixed Outcome,,-0.031 (0.152)
j_ind_lag1,0.10997513975698073,Contracts Expression,Contracts Expression,0.2868891984858915,0.7014701797699097,spec_govprot_reform,Mixed Outcome,,0.11 (0.287)
j_ind_lag1,0.37360477392592273,Expands Expression,Expands Expression,0.2180965635737029,0.0867080179188267,spec_govprot_reform,Mixed Outcome,*,0.374* (0.218)
Intercept,3.745944747619622,Contracts Expression,Contracts Expression,0.7405301557185164,4.226481725644057e-07,spec_c_attack,Mixed Outcome,***,3.746*** (0.741)
Intercept,1.6488266247700016,Expands Expression,Expands Expression,0.6177344255286761,0.0076043194312004235,spec_c_attack,Mixed Outcome,***,1.649*** (0.618)
wdj_citizen_lag1,0.993996629227119,Contracts Expression,Contracts Expression,0.6421097368262516,0.12161826330727105,spec_c_attack,Mixed Outcome,,0.994 (0.642)
wdj_citizen_lag1,0.6601695817178621,Expands Expression,Expands Expression,0.42470237380623527,0.12008217890574671,spec_c_attack,Mixed Outcome,,0.66 (0.425)
v2jupoatck_lag1,0.1814084548281847,Contracts Expression,Contracts Expression,0.10250357942061271,0.07676433331538142,spec_c_attack,Mixed Outcome,*,0.181* (0.103)
v2jupoatck_lag1,0.0316976904829714,Expands Expression,Expands Expression,0.09491659766035906,0.7384149619192472,spec_c_attack,Mixed Outcome,,0.032 (0.095)
v2x_polyarchy_lag1,-5.696540740162546,Contracts Expression,Contracts Expression,1.3155691125690563,1.4904425466267271e-05,spec_c_attack,Mixed Outcome,***,-5.697*** (1.316)
v2x_polyarchy_lag1,-2.252138264871132,Expands Expression,Expands Expression,0.9113110919078795,0.013461656603097902,spec_c_attack,Mixed Outcome,**,-2.252** (0.911)
v2jureview_lag1,-0.2626860180796451,Contracts Expression,Contracts Expression,0.3360206902938977,0.434358286038084,spec_c_attack,Mixed Outcome,,-0.263 (0.336)
v2jureview_lag1,0.49615943604595075,Expands Expression,Expands Expression,0.3631234270242389,0.17182417400672523,spec_c_attack,Mixed Outcome,,0.496 (0.363)
legal_common,0.7130685428991186,Contracts Expression,Contracts Expression,0.4890898225575822,0.14485430498185278,spec_c_attack,Mixed Outcome,,0.713 (0.489)
legal_common,-1.1215310323646686,Expands Expression,Expands Expression,0.38018021638202426,0.0031777556882911515,spec_c_attack,Mixed Outcome,***,-1.122*** (0.38)
legal_civil,0.06051876684692983,Contracts Expression,Contracts Expression,0.4046365363560186,0.881109182000778,spec_c_attack,Mixed Outcome,,0.061 (0.405)
legal_civil,-0.31941413298963445,Expands Expression,Expands Expression,0.32281888253235025,0.322441522324298,spec_c_attack,Mixed Outcome,,-0.319 (0.323)
high_court,-0.5885631983408027,Contracts Expression,Contracts Expression,0.279329191293812,0.03511243097781344,spec_c_attack,Mixed Outcome,**,-0.589** (0.279)
high_court,-0.03513773299407539,Expands Expression,Expands Expression,0.1523662981461646,0.8176150395579564,spec_c_attack,Mixed Outcome,,-0.035 (0.152)
j_ind_lag1,0.24376764719429309,Contracts Expression,Contracts Expression,0.2431358847510369,0.3160546717616314,spec_c_attack,Mixed Outcome,,0.244 (0.243)
j_ind_lag1,0.39157468453017774,Expands Expression,Expands Expression,0.18990335166264047,0.03921075744024928,spec_c_attack,Mixed Outcome,**,0.392** (0.19)
Intercept,3.8394071982214997,Contracts Expression,Contracts Expression,0.7653627430994198,5.263379782057285e-07,spec_im_attack,Mixed Outcome,***,3.839*** (0.765)
Intercept,1.7184149225417586,Expands Expression,Expands Expression,0.5945739803339901,0.0038504376123313444,spec_im_attack,Mixed Outcome,***,1.718*** (0.595)
wdj_intermediaries_lag1,0.39583694852388224,Contracts Expression,Contracts Expression,0.9546369229454563,0.6784006336911321,spec_im_attack,Mixed Outcome,,0.396 (0.955)
wdj_intermediaries_lag1,-0.4431271943473688,Expands Expression,Expands Expression,0.5484703390439934,0.41912924963302534,spec_im_attack,Mixed Outcome,,-0.443 (0.548)
v2jupoatck_lag1,0.17367766519190658,Contracts Expression,Contracts Expression,0.10972624500481387,0.11346089679031929,spec_im_attack,Mixed Outcome,,0.174 (0.11)
v2jupoatck_lag1,0.02531728370586482,Expands Expression,Expands Expression,0.10194007182453155,0.8038600728493678,spec_im_attack,Mixed Outcome,,0.025 (0.102)
v2x_polyarchy_lag1,-5.6345642679490435,Contracts Expression,Contracts Expression,1.3783710144700907,4.354026906866772e-05,spec_im_attack,Mixed Outcome,***,-5.635*** (1.378)
v2x_polyarchy_lag1,-2.103162513913417,Expands Expression,Expands Expression,0.9179092467278445,0.021948772710175164,spec_im_attack,Mixed Outcome,**,-2.103** (0.918)
v2jureview_lag1,-0.28997022107575887,Contracts Expression,Contracts Expression,0.3579949476066062,0.41794930508771366,spec_im_attack,Mixed Outcome,,-0.29 (0.358)
v2jureview_lag1,0.48327521730246936,Expands Expression,Expands Expression,0.3604120442314679,0.17995408701061932,spec_im_attack,Mixed Outcome,,0.483 (0.36)
legal_common,0.6772759432518538,Contracts Expression,Contracts Expression,0.50075742470121,0.17621444436474598,spec_im_attack,Mixed Outcome,,0.677 (0.501)
legal_common,-1.218116694510639,Expands Expression,Expands Expression,0.3793069282928881,0.0013207729970717676,spec_im_attack,Mixed Outcome,***,-1.218*** (0.379)
legal_civil,0.2863313604552793,Contracts Expression,Contracts Expression,0.46653689351935423,0.5393885575648603,spec_im_attack,Mixed Outcome,,0.286 (0.467)
legal_civil,-0.011821326684354453,Expands Expression,Expands Expression,0.35201000206732475,0.9732101888531249,spec_im_attack,Mixed Outcome,,-0.012 (0.352)
high_court,-0.5778800944691771,Contracts Expression,Contracts Expression,0.2884271247977471,0.04511756955396777,spec_im_attack,Mixed Outcome,**,-0.578** (0.288)
high_court,-0.0348556706174049,Expands Expression,Expands Expression,0.1601918118727769,0.8277508420980138,spec_im_attack,Mixed Outcome,,-0.035 (0.16)
j_ind_lag1,0.23223502057330322,Contracts Expression,Contracts Expression,0.2527512282054509,0.35818530632901635,spec_im_attack,Mixed Outcome,,0.232 (0.253)
j_ind_lag1,0.36913471342295123,Expands Expression,Expands Expression,0.1949597434543301,0.0583061028447169,spec_im_attack,Mixed Outcome,*,0.369* (0.195)
Intercept,4.1197312739352885,Contracts Expression,Contracts Expression,0.7959208672027019,2.266250126231135e-07,spec_p_attack,Mixed Outcome,***,4.12*** (0.796)
Intercept,1.8588202321587108,Expands Expression,Expands Expression,0.6127727514833325,0.002417685887718619,spec_p_attack,Mixed Outcome,***,1.859*** (0.613)
wdj_press_lag1,1.6120075878299198,Contracts Expression,Contracts Expression,0.6365724729030641,0.01133093199913165,spec_p_attack,Mixed Outcome,**,1.612** (0.637)
wdj_press_lag1,1.0366695612951953,Expands Expression,Expands Expression,0.3790309294033172,0.006237029243197966,spec_p_attack,Mixed Outcome,***,1.037*** (0.379)
v2jupoatck_lag1,0.16889855316555513,Contracts Expression,Contracts Expression,0.10248502560487852,0.09934620199147015,spec_p_attack,Mixed Outcome,*,0.169* (0.102)
v2jupoatck_lag1,0.022937627625834588,Expands Expression,Expands Expression,0.09386802424284384,0.8069517111472331,spec_p_attack,Mixed Outcome,,0.023 (0.094)
v2x_polyarchy_lag1,-5.994767280374809,Contracts Expression,Contracts Expression,1.3244215765531822,6.001722969008246e-06,spec_p_attack,Mixed Outcome,***,-5.995*** (1.324)
v2x_polyarchy_lag1,-2.433344219913946,Expands Expression,Expands Expression,0.8569403052784489,0.0045174012810521805,spec_p_attack,Mixed Outcome,***,-2.433*** (0.857)
v2jureview_lag1,-0.3577433939799966,Contracts Expression,Contracts Expression,0.38767111155271367,0.35611077902048205,spec_p_attack,Mixed Outcome,,-0.358 (0.388)
v2jureview_lag1,0.46211439114825104,Expands Expression,Expands Expression,0.36383760490578815,0.20404485215323565,spec_p_attack,Mixed Outcome,,0.462 (0.364)
legal_common,0.849438396857077,Contracts Expression,Contracts Expression,0.4645716254444584,0.06748449371105146,spec_p_attack,Mixed Outcome,*,0.849* (0.465)
legal_common,-1.0433152484040868,Expands Expression,Expands Expression,0.3745276015152114,0.005341504652728246,spec_p_attack,Mixed Outcome,***,-1.043*** (0.375)
legal_civil,0.07640674840540367,Contracts Expression,Contracts Expression,0.41186245916277076,0.8528249556547332,spec_p_attack,Mixed Outcome,,0.076 (0.412)
legal_civil,-0.30206033627528683,Expands Expression,Expands Expression,0.3059865182233179,0.32355990666489365,spec_p_attack,Mixed Outcome,,-0.302 (0.306)
high_court,-0.6002365579938509,Contracts Expression,Contracts Expression,0.2842782847004379,0.034734504998439115,spec_p_attack,Mixed Outcome,**,-0.6** (0.284)
high_court,-0.037801783800015504,Expands Expression,Expands Expression,0.15203354612224743,0.8036384355523444,spec_p_attack,Mixed Outcome,,-0.038 (0.152)
j_ind_lag1,0.23005327818531315,Contracts Expression,Contracts Expression,0.2420331171659015,0.34185657453186646,spec_p_attack,Mixed Outcome,,0.23 (0.242)
j_ind_lag1,0.3729291647015523,Expands Expression,Expands Expression,0.17667509958737876,0.03478786864036976,spec_p_attack,Mixed Outcome,**,0.373** (0.177)
Intercept,3.794568484120046,Contracts Expression,Contracts Expression,0.7802270883766166,1.153773168195741e-06,spec_govprot_attack,Mixed Outcome,***,3.795*** (0.78)
Intercept,1.6722211617793923,Expands Expression,Expands Expression,0.608777524276206,0.006017046011499284,spec_govprot_attack,Mixed Outcome,***,1.672*** (0.609)
wdj_govprot_lag1,0.42524826180342945,Contracts Expression,Contracts Expression,0.3219210801951899,0.18651118874823192,spec_govprot_attack,Mixed Outcome,,0.425 (0.322)
wdj_govprot_lag1,0.10419528402600314,Expands Expression,Expands Expression,0.25435486645826977,0.6820661369998267,spec_govprot_attack,Mixed Outcome,,0.104 (0.254)
v2jupoatck_lag1,0.2514562516351589,Contracts Expression,Contracts Expression,0.12527461008521676,0.04472407761509078,spec_govprot_attack,Mixed Outcome,**,0.251** (0.125)
v2jupoatck_lag1,0.05518827633558142,Expands Expression,Expands Expression,0.10186975993456089,0.5879884818763186,spec_govprot_attack,Mixed Outcome,,0.055 (0.102)
v2x_polyarchy_lag1,-5.486347268848544,Contracts Expression,Contracts Expression,1.3010052183143843,2.475670048011241e-05,spec_govprot_attack,Mixed Outcome,***,-5.486*** (1.301)
v2x_polyarchy_lag1,-2.1096769459587534,Expands Expression,Expands Expression,0.912993008252823,0.020847978196531516,spec_govprot_attack,Mixed Outcome,**,-2.11** (0.913)
v2jureview_lag1,-0.28775918780295756,Contracts Expression,Contracts Expression,0.37080731983409376,0.4377287515250623,spec_govprot_attack,Mixed Outcome,,-0.288 (0.371)
v2jureview_lag1,0.4902832957530144,Expands Expression,Expands Expression,0.35236138456817506,0.16409757173075834,spec_govprot_attack,Mixed Outcome,,0.49 (0.352)
legal_common,0.5419864357540366,Contracts Expression,Contracts Expression,0.4856903189478835,0.2644608795284026,spec_govprot_attack,Mixed Outcome,,0.542 (0.486)
legal_common,-1.1879091233591446,Expands Expression,Expands Expression,0.3757051994762713,0.001567908754798131,spec_govprot_attack,Mixed Outcome,***,-1.188*** (0.376)
legal_civil,0.22011639923367585,Contracts Expression,Contracts Expression,0.4287539440432333,0.6076811297266835,spec_govprot_attack,Mixed Outcome,,0.22 (0.429)
legal_civil,-0.16919167529682794,Expands Expression,Expands Expression,0.36957409064251645,0.6470948592830184,spec_govprot_attack,Mixed Outcome,,-0.169 (0.37)
high_court,-0.5276774081405929,Contracts Expression,Contracts Expression,0.272270060779739,0.052615143771573565,spec_govprot_attack,Mixed Outcome,*,-0.528* (0.272)
high_court,-0.018003902943599385,Expands Expression,Expands Expression,0.16222969234556323,0.9116339090058959,spec_govprot_attack,Mixed Outcome,,-0.018 (0.162)
j_ind_lag1,0.14615941143140598,Contracts Expression,Contracts Expression,0.2724849146555448,0.5916859270096224,spec_govprot_attack,Mixed Outcome,,0.146 (0.272)
j_ind_lag1,0.343727134057455,Expands Expression,Expands Expression,0.21387671023900762,0.10802641066336555,spec_govprot_attack,Mixed Outcome,,0.344 (0.214)
Intercept,3.616665059151579,Contracts Expression,Contracts Expression,0.7094567813246017,3.436330976363539e-07,spec_c_reform_decision,Mixed Outcome,***,3.617*** (0.709)
Intercept,1.9856258740395647,Expands Expression,Expands Expression,0.593734297197096,0.0008249035075867945,spec_c_reform_decision,Mixed Outcome,***,1.986*** (0.594)
wdj_citizen_lag1,0.7966292889894043,Contracts Expression,Contracts Expression,0.6345360294473114,0.20931485875547318,spec_c_reform_decision,Mixed Outcome,,0.797 (0.635)
wdj_citizen_lag1,0.5877524594954474,Expands Expression,Expands Expression,0.3823630997816214,0.12425464708314257,spec_c_reform_decision,Mixed Outcome,,0.588 (0.382)
v2jureform_lag1,0.12792707361798017,Contracts Expression,Contracts Expression,0.24957094052448392,0.6082395368585178,spec_c_reform_decision,Mixed Outcome,,0.128 (0.25)
v2jureform_lag1,-0.19147381203463334,Expands Expression,Expands Expression,0.18560763323104187,0.3022570720168889,spec_c_reform_decision,Mixed Outcome,,-0.191 (0.186)
v2x_polyarchy_lag1,-5.199037601032264,Contracts Expression,Contracts Expression,1.2923841429889276,5.7503777527207774e-05,spec_c_reform_decision,Mixed Outcome,***,-5.199*** (1.292)
v2x_polyarchy_lag1,-1.9310744999677538,Expands Expression,Expands Expression,0.7907206472278279,0.014599256930397563,spec_c_reform_decision,Mixed Outcome,**,-1.931** (0.791)
v2jureview_lag1,-0.33649030055752893,Contracts Expression,Contracts Expression,0.342341148621311,0.32565207765773885,spec_c_reform_decision,Mixed Outcome,,-0.336 (0.342)
v2jureview_lag1,0.27680865769922136,Expands Expression,Expands Expression,0.3574400716680541,0.4386825968072775,spec_c_reform_decision,Mixed Outcome,,0.277 (0.357)
legal_common,0.7467743684099863,Contracts Expression,Contracts Expression,0.5175753545451833,0.149067756432878,spec_c_reform_decision,Mixed Outcome,,0.747 (0.518)
legal_common,-1.064946811530088,Expands Expression,Expands Expression,0.4342721158303569,0.014196325069988826,spec_c_reform_decision,Mixed Outcome,**,-1.065** (0.434)
legal_civil,-0.1035026190574621,Contracts Expression,Contracts Expression,0.4433849922767455,0.8154218105643366,spec_c_reform_decision,Mixed Outcome,,-0.104 (0.443)
legal_civil,-0.4537949931439798,Expands Expression,Expands Expression,0.29116390732156483,0.11910171676616879,spec_c_reform_decision,Mixed Outcome,,-0.454 (0.291)
high_court,-0.4835733337443626,Contracts Expression,Contracts Expression,0.3132828776007755,0.12269309268382225,spec_c_reform_decision,Mixed Outcome,,-0.484 (0.313)
high_court,-0.10745654552036105,Expands Expression,Expands Expression,0.15653153400741301,0.49240733860499697,spec_c_reform_decision,Mixed Outcome,,-0.107 (0.157)
j_ind_lag1,0.18297540578456317,Contracts Expression,Contracts Expression,0.2325042882262452,0.4312956360569449,spec_c_reform_decision,Mixed Outcome,,0.183 (0.233)
j_ind_lag1,0.4205783271009787,Expands Expression,Expands Expression,0.17525040534033887,0.016400860352947567,spec_c_reform_decision,Mixed Outcome,**,0.421** (0.175)
mode_press_newspapers,-0.5456284680258282,Contracts Expression,Contracts Expression,0.471892400136607,0.24757641755095494,spec_c_reform_decision,Mixed Outcome,,-0.546 (0.472)
mode_press_newspapers,0.33109505318490745,Expands Expression,Expands Expression,0.33792807453730794,0.3271948955583298,spec_c_reform_decision,Mixed Outcome,,0.331 (0.338)
mode_public_speech,0.2850259148553832,Contracts Expression,Contracts Expression,0.22660947991210978,0.2084696653154423,spec_c_reform_decision,Mixed Outcome,,0.285 (0.227)
mode_public_speech,-0.05670006419998735,Expands Expression,Expands Expression,0.21145640471474922,0.7885910336660876,spec_c_reform_decision,Mixed Outcome,,-0.057 (0.211)
mode_public_documents,0.2993860380271223,Contracts Expression,Contracts Expression,0.3638954613261924,0.41066416920184634,spec_c_reform_decision,Mixed Outcome,,0.299 (0.364)
mode_public_documents,0.7399748166893061,Expands Expression,Expands Expression,0.6144158710708911,0.22845240317463533,spec_c_reform_decision,Mixed Outcome,,0.74 (0.614)
mode_audio_visual_broadcasting,-0.6003884320003889,Contracts Expression,Contracts Expression,0.4006170143347242,0.13396202886925243,spec_c_reform_decision,Mixed Outcome,,-0.6 (0.401)
mode_audio_visual_broadcasting,-0.07806876579030204,Expands Expression,Expands Expression,0.2528601573436171,0.7575171450539886,spec_c_reform_decision,Mixed Outcome,,-0.078 (0.253)
mode_public_assembly,-0.3062970058465328,Contracts Expression,Contracts Expression,0.19985516468688452,0.1253756992321124,spec_c_reform_decision,Mixed Outcome,,-0.306 (0.2)
mode_public_assembly,-0.2108162429060833,Expands Expression,Expands Expression,0.5082677863983969,0.6783073833195171,spec_c_reform_decision,Mixed Outcome,,-0.211 (0.508)
mode_written_speech,0.07769957905517506,Contracts Expression,Contracts Expression,0.34073383426123244,0.8196182573557416,spec_c_reform_decision,Mixed Outcome,,0.078 (0.341)
mode_written_speech,0.3634243318214433,Expands Expression,Expands Expression,0.1723501561149242,0.03497571826025334,spec_c_reform_decision,Mixed Outcome,**,0.363** (0.172)
mode_non_verbal_expression,-0.35670591907983407,Contracts Expression,Contracts Expression,0.29664336907324934,0.22917995912906008,spec_c_reform_decision,Mixed Outcome,,-0.357 (0.297)
mode_non_verbal_expression,-0.2650498745258849,Expands Expression,Expands Expression,0.1454097376506198,0.06833680876292493,spec_c_reform_decision,Mixed Outcome,*,-0.265* (0.145)
defendant_citizen,0.2937328770758931,Contracts Expression,Contracts Expression,0.328453043783141,0.37116576444313953,spec_c_reform_decision,Mixed Outcome,,0.294 (0.328)
